category,product_name,price,per_unit_price
bakery,DItalianoThick Sliced Brioche-Style Loaf0.62 g,$3.99ea,$0.64/ 100g
bakery,PoppersWheat Popped Grains120 g,$4.99ea,$4.16/ 100g
bakery,ACEOlive Oil & Sea Salt Mini Crisps180 g,$6.29ea,$3.49/ 100g
bakery,BaxtersSwiss Roll Chocolate6x67.0 g,$5.49ea,$1.37/ 100g
bakery,Farmer's Market7 Layer Square450 g,$6.99ea,$1.55/ 100g
bakery,Core 12 Grain Breads284 g,$4.29ea,$1.51/ 100g
bakery,"Farmer's MarketSliced Loaf Cake, Marble420 g",$5.99ea,$1.43/ 100g
bakery,Farmer's MarketCake Tuxedo1.15 kg,$16.99ea,$1.48/ 100g
bakery,President's ChoiceBread Crumbs300 g,$1.59ea,$0.53/ 100g
bakery,Farmer's MarketCake Carrot1.4 kg,$22.99ea,$1.64/ 100g
bakery,Casa MendosaExtra Large Burrito Tortillas630 g,$4.19ea,$0.67/ 100g
bakery,"Apple ValleyApple Pie, No Sugar Added 8""620 g",$6.99ea,$1.13/ 100g
bakery,Flame-Baked Naan Cilantro & Roasted Garlic400 g,$3.99ea,$1.00/ 100g
bakery,Farmer's MarketCake Tiramisu 995 g995 g,$16.99ea,$1.71/ 100g
bakery,RudolphsBavarian Rye Bread500 g,$4.29ea,$0.86/ 100g
bakery,Farmer's MarketLemon Coffee Cake500 g,$6.00ea,$1.20/ 100g
bakery,PC Multigrain Laiser 6S400 g,$3.99ea,$1.00/ 100g
bakery,two-biteVanilla Cupcakes284 g,$4.99ea,$1.76/ 100g
bakery,President's ChoiceGluten Free Tortillas Original360 g,$5.99ea,$1.66/ 100g
bakery,Old Fashioned Apple Pie114 g,$1.79ea,$1.57/ 100g
bakery,School SafeMuffin Bars Banana Chocolate Chip296 g,$3.69ea,$1.25/ 100g
bakery,DimpflmeierMarble Rye Bread500 g,$3.79ea,$0.76/ 100g
bakery,President's ChoiceGigantico Burger Buns 8x71.0 g,$3.99ea,$0.70/ 100g
bakery,SurajNaan Orginal 10 Pk1 ea,$5.29ea,$5.29/ 1ea
bakery,ACERustic Italian Oval350 g,$4.59ea,$1.31/ 100g
bakery,"President's ChoiceMini Muffins, Carrot275 g",$5.29ea,$1.92/ 100g
bakery,Honey Glazed Ring Donuts 2 Pack2x160.0 g,$3.49ea,$2.18/ 100g
bakery,President's ChoiceVanilla Bark Cake690 g,$17.49ea,$2.53/ 100g
bakery,President's ChoiceBrandy Fruitcake524 g,$9.99ea,$1.91/ 100g
bakery,President's ChoiceGluten Free Hamburger Buns80 g,$4.49ea,$1.40/ 100g
bakery,"two-biteTwo-Bite®  Halloween Chocolate Cupcakes, 12 Pack284 g",$5.29ea,$1.86/ 100g
bakery,Amazing Grain Raisin Bread Sliced450 g,$4.49ea,$1.00/ 100g
bakery,President's ChoiceGluten Free Strawberry Cake 553 g,$9.99ea,$1.81/ 100g
bakery,"Sourdough Bread, Sliced450 g",$4.79ea,$0.71/ 100g
bakery,"100% Whole Wheat Bread, Sliced450 g",$3.29ea,$0.73/ 100g
bakery,Farmer's MarketChocolate Cake850 g,$15.99ea,$1.88/ 100g
bakery,Country HarvestCranberry & Oats Bagel450 g,$3.99ea,$0.89/ 100g
bakery,"Italian Bread, Multi-grain  Sliced450 g",$3.49ea,$0.78/ 100g
bakery,PC OrganicsOrganic Original Tortilla 10390 g,$4.39ea,$1.13/ 100g
bakery,King’s Hawaiian Sweet Rolls 0.34 kg,$4.49ea,$1.32/ 100g
bakery,President's ChoiceGarlic Naan 250 g,$3.19ea,$1.28/ 100g
bakery,WonderWhole Wheat Hamburger Buns8x56.0 g,$3.99ea,$0.89/ 100g
bakery,Farmer's MarketMini Chocolate Chip Cookies310 g,$5.99ea,$1.93/ 100g
bakery,DimpflmeierMarble Rye Bread500 g,$3.79ea,$0.76/ 100g
bakery,President's ChoiceGigantico Burger Buns 8x71.0 g,$3.99ea,$0.70/ 100g
bakery,ACERustic Italian Oval350 g,$4.59ea,$1.31/ 100g
bakery,"President's ChoiceMini Muffins, Carrot275 g",$5.29ea,$1.92/ 100g
bakery,President's ChoiceVanilla Bark Cake690 g,$17.49ea,$2.53/ 100g
bakery,President's ChoiceBrandy Fruitcake524 g,$9.99ea,$1.91/ 100g
bakery,President's ChoiceGluten Free Hamburger Buns80 g,$4.49ea,$1.40/ 100g
bakery,Honey Glazed Ring Donuts 2 Pack2x160.0 g,$3.49ea,$2.18/ 100g
bakery,SurajNaan Orginal 10 Pk1 ea,$5.29ea,$5.29/ 1ea
bakery,President's ChoiceGluten Free Tortillas Original360 g,$5.99ea,$1.66/ 100g
bakery,Country HarvestCranberry & Oats Bagel450 g,$3.99ea,$0.89/ 100g
bakery,"100% Whole Wheat Bread, Sliced450 g",$3.29ea,$0.73/ 100g
bakery,Farmer's MarketChocolate Cake850 g,$15.99ea,$1.88/ 100g
bakery,Farmer's MarketButter Croissants Mini336 g,$3.99ea,$1.19/ 100g
bakery,Farmer's MarketOatmeal & Chocolate Cookies456 g,$5.99ea,$1.31/ 100g
bakery,ACEPane Rustico Bread600 g,$5.79ea,$0.97/ 100g
bakery,DItalianoBrizzolio Sausage Buns420 g,$3.99ea,$0.95/ 100g
bakery,DimpflmeierBread Original Swedish Style Light Rye680 g,$4.29ea,$0.63/ 100g
bakery,Apple Fritter Donut 2 Pack2x290.0 g,$3.49ea,$1.20/ 100g
bakery,Farmer's MarketRaisin Butter Tarts6x85.0 g,$7.29ea,$1.43/ 100g
bakery,Poppers Popped Grains Wheat Minis45 g,$3.99ea,$8.87/ 100g
bakery,No NameWhole Wheat Mini Pitas170 g,$1.99ea,$1.17/ 100g
bakery,PC OrganicsOrganic Everything Bagel450 g,$4.49ea,$1.00/ 100g
bakery,Cheese Swirl Bun 2 Pack133 g,$3.19ea,$2.40/ 100g
bakery,RudolphsLight Rye Bread680 g,$4.29ea,$0.63/ 100g
bakery,"ACEArtisan Crisps, Rosemary & Sea Salt180 g",$6.29ea,$3.49/ 100g
bakery,"Farmer's MarketCookies, Peanut Butter, 12 Pack456 g",$5.99ea,$1.31/ 100g
bakery,DItalianoSausage Buns456 g,$3.99ea,$0.88/ 100g
bakery,Kaiser Rolls Whole Wheat 6 Pack400 g,$3.99ea,$1.00/ 100g
bakery,President's ChoiceTortillas Original 340 g,$3.79ea,$1.11/ 100g
bakery,"Pumpernickel Bread, Sliced450 g",$3.19ea,$0.71/ 100g
bakery,DimpflmeierBread Prebiotic Multi-Grain454 g,$3.79ea,$0.83/ 100g
bakery,Farmer's MarketSliced Loaf Cake Blueberry 420 g,$5.99ea,$1.43/ 100g
bakery,"Country HarvestBagels, Raisin Cinnamon with Whole Wheat450 g",$3.99ea,$0.89/ 100g
bakery,President's ChoiceYukon Gold Potato Loaf480 g,$3.59ea,$0.75/ 100g
bakery,Farmer's MarketSandwich Croissant260 g,$3.99ea,$1.53/ 100g
bakery,Ready BakeGarlic Bread330 g,$3.99ea,$1.21/ 100g
bakery,DimpflmeierSonnenblumenkerne Bread454 g,$4.49ea,$0.99/ 100g
bakery,Wonder100% Whole Wheat Bread Thin Sliced675 g,$3.99ea,$0.59/ 100g
bakery,Country HarvestProtein Bread600 g,$3.99ea,$0.67/ 100g
bakery,two-biteMini Chocolate Cupcakes 12 Pack284 g,$5.29ea,$1.86/ 100g
bakery,Sesame Egg Roll375 g,$3.99ea,$1.06/ 100g
bakery,Savoury Roll85 g,$1.49ea,$1.75/ 100g
bakery,President's ChoiceGluten Free Millet & Quinoa454 g,$5.79ea,$1.28/ 100g
bakery,SurajNaan Garlic 10 Pk1 kg,$5.29ea,$0.53/ 100g
bakery,Kimberley's BakeshoppeFrosted Harvest Orange & Yellow383 g,$4.49ea,$1.18/ 100g
bakery,VachonAh Caramel336 g,$4.09ea,$1.22/ 100g
bakery,"Farmer's MarketLoaf Cake, Banana390 g",$5.99ea,$1.54/ 100g
bakery,No NameWhole Wheat Mini Pitas170 g,$1.99ea,$1.17/ 100g
