category,product_name,price,per_unit_price
produce,PC OrganicsOrganic Celery Hearts1 ea,$4.49ea,$2.25/ 1ea
produce,Organic Black Kale1 bunch,$4.49ea,$0.95/ 100g
produce,Eat SmartSunflower Kale Vegetable Salad Kit340 g,$6.49ea,$1.91/ 100g
produce,"MarzettiVeggie Dip, Ranch Snack Pack43 g",$5.99ea,$13.93/ 100g
produce,"Corn Pepper Zucchini Red Pepper Kebab, 2 pack442 g",$5.00ea,$1.13/ 100g
produce,PC OrganicsGala Apples,$1.69(est.)ea,$7.69/ 1kg
produce,Celery Sticks250 g,$3.00ea,$1.20/ 100g
produce,"Pink Muscat Grapes, Bunch",$11.00(est.)ea,$10.78/ 1kg
produce,GoodLeafOntario Spring Mix142 g,$5.99ea,$4.22/ 100g
produce,"Shepherd Peppers, Red",$2.68(est.)ea,$6.59/ 1kg
produce,Garden Salad Mini165 g,$5.00ea,$3.03/ 100g
produce,Watermelon Cubed Large550 g,$8.00ea,$1.45/ 100g
produce,"ParamountPistachios, Roasted & Unsalted225 g",$6.49ea,$2.88/ 100g
produce,Sweet Kale Salad Family Size1 ea,$16.00ea,$16.00/ 1ea
produce,President's ChoiceBaby Arugula Spinach Blend0.142 kg,$4.99ea,$3.51/ 100g
produce,WellCold Pressed Juice Greens   333 ml,$5.99ea,$1.80/ 100ml
produce,Horseradish,$6.94(est.)ea,$19.82/ 1kg
produce,"Snack Cup, Grapes & Cheese200 g",$5.00ea,$2.50/ 100g
produce,Happy PlanetClean Protein Smoothie Banana Cashew900 ml,$6.99ea,$0.78/ 100ml
produce,PC OrganicsOrganic Mini Carrots 1lb Bag1 lb bag,$3.99ea,$0.88/ 100g
produce,Jalapeno Peppers2000 ml,$5.99ea,$0.30/ 100ml
produce,Fruit Salad Small440 g,$7.00ea,$1.59/ 100g
produce,Dates1 kg,$6.49ea,$0.65/ 100g
produce,GreenhouseOrganic Dairy Free Shake Rococoa300 ml,$7.49ea,$2.50/ 100ml
produce,PC OrganicsOrganic Enoki Mushrooms150 g,$3.99ea,$2.66/ 100g
produce,PC OrganicsOrganics Whole Shitake Mushrooms100 g,$4.99ea,$4.99/ 100g
produce,"Pineapple Vegetable Kebab, 2 pack382 g",$5.00ea,$1.31/ 100g
produce,President's ChoiceMandarin Oranges,$1.12(est.)ea,$6.59/ 1kg
produce,"MarzettiFruit Dip, Cream Cheese255 g",$4.99ea,$1.96/ 100g
produce,Cremini Mushrooms,$0.36(est.)ea,$1.21/ 100g
produce,The Little Potato CompanyMicrowave Ready Lemon and Garden Herb Potatoes454 g,$4.99ea,$1.10/ 100g
produce,MarzettiCream Cheese Fruit Dip106 g,$1.49ea,$1.38/ 100g
produce,Savoy Cabbage,$3.20(est.)ea,$3.28/ 1kg
produce,Broccoli Cashew Crunch Salad,$5.48(est.)ea,$21.90/ 1kg
produce,GreenhouseGinger Turmeric Organic Kombucha1000 ml,$9.99ea,$1.00/ 100ml
produce,No NameNaturally Imperfect White Mushrooms680 g,$6.49ea,$0.95/ 100g
produce,BolthouseC-Boost946 ml,$6.99ea,$0.74/ 100ml
produce,Mixed Fruit Parfait290 g,$5.00ea,$1.69/ 100g
produce,PC Blue MenuUnsalted California Pistachios 225 g,$5.99ea,$2.66/ 100g
produce,President's ChoiceBeets Mixed 907G907 g,$3.99ea,$0.44/ 100g
produce,Yellow Dragon Fruit1 ea,$5.99ea,$5.99/ 1ea
produce,Mixed Cut Peppers 1 kg,$6.00ea,$1.50/ 100g
produce,Bolthouse100% Carrot1.54 l,$9.99ea,$0.65/ 100ml
produce,President's ChoiceSweet Potato454 g,$5.49ea,$1.21/ 100g
produce,Snack Platter Vegetables300 g,$5.00ea,$1.67/ 100g
produce,No NameRoasted Peanuts In Shell2 kg,$11.99ea,$0.60/ 100g
produce,"Halloom Pineapple Kebab, 2 pack402 g",$5.00ea,$1.24/ 100g
produce,Caesar Salad Mini135 g,$5.00ea,$4.55/ 100g
produce,President's ChoiceBaby Spinach0.142 kg,$4.99ea,$3.51/ 100g
produce,Spanish Onion,$2.17(est.)ea,$6.59/ 1kg
produce,Deluxe Neptune Salad,$5.93(est.)ea,$21.90/ 1kg
produce,RemedyOrg Kom Rasp Lemn 700Ml  700 ml,$4.99ea,$0.71/ 100ml
produce,Watermelon Cubed Small 300G1 kg,$6.00ea,$0.60/ 100g
produce,Radish454 g,$2.99ea,$0.66/ 100g
produce,Pitted Honey Dates907 g,$6.99ea,$0.77/ 100g
produce,Kumato Tomatoes454 g,$5.99ea,$1.32/ 100g
produce,Large Chicken Caesar Salad656 g,$11.00ea,$1.68/ 100g
produce,President's ChoiceSpring Herb Vinagrette Pouch45 ml,$0.49ea,$1.09/ 100ml
produce,Caesar Salad Family Size1 kg,$16.00ea,$1.76/ 100g
produce,President's ChoiceArugula0.142 kg,$4.99ea,$3.51/ 100g
produce,PC OrganicsSliced and Whole Bistro Blend Mushrooms200 g,$6.99ea,$3.50/ 100g
produce,PC OrganicsOrganics Sliced Cremini Mushrooms227 g,$3.29ea,$1.45/ 100g
produce,Happy PlanetMango Smoothie900 ml,$6.99ea,$0.78/ 100ml
produce,Baby Spinach250 g,$8.00ea,$3.20/ 100g
produce,Coconut Rolled Medjool Dates340 g,$8.99ea,$2.64/ 100g
produce,Earthbound Farms OrganicChop Honey Citrus Salad207 g,$6.99ea,$3.38/ 100g
produce,PC OrganicsOrganic White Stuffer Mushrooms320 g,$6.49ea,$2.03/ 100g
produce,BolthouseGreen Goodness946 ml,$6.99ea,$0.74/ 100ml
produce,PC OrganicsOrganic Blueberries277 g,$6.99ea,$2.52/ 100g
produce,Sweet Onions 3lb Bag3 lb bag,$7.99ea,$0.59/ 100g
produce,POM WonderfulPomegranate Juice710 ml,$9.99ea,$1.41/ 100ml
produce,"Zucchini Pepper Kebab, 4 pack940 g",$9.00ea,$0.96/ 100g
produce,"MarzettiVeggie Dip, Southwest Ranch340 g",$5.49ea,$1.61/ 100g
produce,"LoopSmoothie, Green Vibes1000 ml",$7.99ea,$0.80/ 100ml
produce,Russet Potato,$2.36(est.)ea,$5.49/ 1kg
produce,Steak Blue Cheese Salad1.305 kg,$19.00ea,$1.46/ 100g
produce,PC OrganicsOrganics Multicolour Carrots907 g,$5.49ea,$0.61/ 100g
produce,Fresh Fruit Snack Cup220 g,$5.00ea,$2.27/ 100g
produce,Original Greek Salad,$5.48(est.)ea,$21.90/ 1kg
produce,PC OrganicsMixiany Cherry Tomatoes255 g,$4.99ea,$1.96/ 100g
produce,Cobb Salad with Cheddar Chips335 g,$8.00ea,$2.39/ 100g
produce,Organic Green Kale1 bunch,$3.99ea,$3.99/ 1ea
produce,Yellow Onion,$1.54(est.)ea,$5.49/ 1kg
produce,BolthouseMocha Cappuccino946 ml,$6.99ea,$0.74/ 100ml
produce,President's ChoiceCaesar Salad Chop Kit298 g,$6.49ea,$2.18/ 100g
produce,GreenhouseCranberry Kombucha340 ml,$4.99ea,$1.47/ 100ml
produce,Premium Chicken Caesar Salad274 g,$8.00ea,$2.92/ 100g
produce,Fresh Orange Juice947 ml,$12.00ea,$1.20/ 100ml
produce,President's ChoiceScotch Bonnet Hot Peppers113 g,$5.99ea,$5.30/ 100g
produce,Happy PlanetMango Smoothie900 ml,$6.99ea,$0.78/ 100ml
produce,Baby Spinach250 g,$8.00ea,$3.20/ 100g
produce,PC OrganicsMixiany Cherry Tomatoes255 g,$4.99ea,$1.96/ 100g
produce,Coconut Rolled Medjool Dates340 g,$8.99ea,$2.64/ 100g
produce,Earthbound Farms OrganicChop Honey Citrus Salad207 g,$6.99ea,$3.38/ 100g
produce,Large Chicken Caesar Salad656 g,$11.00ea,$1.68/ 100g
produce,Cobb Salad with Cheddar Chips335 g,$8.00ea,$2.39/ 100g
produce,Kumato Tomatoes454 g,$5.99ea,$1.32/ 100g
produce,BolthouseStrawberry Banana946 ml,$6.99ea,$0.74/ 100ml
produce,Tiffany GatesPotato Salad New Orleans   ,$21.90/1 kg,$21.90/ 1kg
produce,PC OrganicsOrganic Black Oyster Whole Mushrooms114 g,$3.99ea,$3.50/ 100g
produce,Pitted Honey Dates907 g,$6.99ea,$0.77/ 100g
produce,President's ChoiceArugula0.142 kg,$4.99ea,$3.51/ 100g
produce,PC OrganicsSliced and Whole Bistro Blend Mushrooms200 g,$6.99ea,$3.50/ 100g
produce,PC OrganicsOrganics Sliced Cremini Mushrooms227 g,$3.29ea,$1.45/ 100g
produce,Raspberry Banana Parfait290 g,$5.00ea,$1.72/ 100g
produce,WellCold Pressed Juice Played   333 ml,$5.99ea,$1.80/ 100ml
produce,President's ChoiceMixiany Cherry Tomatoes 255 g,$4.99ea,$1.96/ 100g
produce,Gourmet GardenLightly Dried Parsley10 g,$5.99ea,$59.90/ 100g
produce,BolthouseStrawberry Banana1.54 l,$9.99ea,$0.65/ 100ml
produce,GreenhouseProbiotic Hydrator Blue Lemonade300 ml,$4.99ea,$1.66/ 100ml
produce,Farmer's MarketCarrots Mini    2 lb bag,$5.49ea,$0.61/ 100g
produce,Raspberry Pint 340 g,$7.99ea,$2.35/ 100g
produce,Organic Blackberries170 g,$5.99ea,$3.52/ 100g
produce,Mini Seedless Watermelon1 ea,$5.99ea,$5.99/ 1ea
produce,President's ChoicePencil Hot Hot Peppers80 g,$5.99ea,$7.49/ 100g
produce,President's ChoiceMixiany Cherry Tomatoes680 g,$5.99ea,$0.88/ 100g
produce,President's ChoiceColeslaw397 g,$2.99ea,$0.75/ 100g
produce,"Plantains, Single",$0.94(est.)ea,$2.84/ 1kg
produce,President's ChoiceYellow Potatoes5 lb bag,$5.99ea,$0.26/ 100g
produce,President's ChoiceMini Cucumbers681 g,$6.99ea,$1.03/ 100g
produce,Buttercup Squash,$6.70(est.)ea,$4.39/ 1kg
produce,Farmer's MarketSweet Potatoes5 lb,$7.99ea,$0.35/ 100g
produce,Parsnips 1lb Bag1 lb bag,$4.99ea,$1.10/ 100g
produce,President's ChoiceMint80 g,$3.99ea,
produce,Chocolate Caramel Apples1 ea,$7.99ea,$7.99/ 1ea
produce,PC OrganicsOrganic Granny Smith Apples,$1.67(est.)ea,$8.80/ 1kg
produce,Genuine Coconut Organic Coconut Chunks113 g,$5.99ea,$5.30/ 100g
produce,"Taylor FarmsChopped Salad Kit, Buffalo Ranch383 g",$6.49ea,$1.69/ 100g
produce,"ParamountWonderful Pistachios, Sweet Chili200 g",$6.49ea,$3.25/ 100g
produce,President's ChoiceBaby Spinach0.312 kg,$6.99ea,$2.24/ 100g
produce,President's ChoiceRuby Little Gems Potatoes0.68 kg,$3.99ea,$0.59/ 100g
produce,Farmer's MarketRed Onions 10lb Bag10 lb bag,$10.99ea,$0.24/ 100g
produce,Canary Melon,$4.35(est.)ea,$0.44/ 100g
produce,PC OrganicsOrganic Carrots2 lb bag,$4.99ea,$0.55/ 100g
produce,President's ChoiceBasil28 g,$2.99ea,
produce,Coconuts1 ea,$2.49ea,$2.49/ 1ea
produce,Heirloom Tomatoes,$2.42(est.)ea,$8.80/ 1kg
produce,Granny Smith Apples,$1.32(est.)ea,$6.59/ 1kg
produce,Plums907 g,$8.99ea,$8.99/ 1ea
produce,Green Swiss Chard1 bunch,$3.99ea,$3.99/ 1ea
produce,Kiwi/Strawberry Small 1 kg,$6.00ea,$0.60/ 100g
produce,The Little Potato CompanyMicrowave Ready Savoury Herb Potatoes454 g,$4.99ea,$1.10/ 100g
produce,Organic Fennel1 ea,$5.99ea,$5.99/ 1ea
produce,Oranges Wedges 1 kg,$7.00ea,$0.87/ 100g
produce,Genuine Coconut Organic Coconut Topping170 g,$6.99ea,$4.11/ 100g
produce,Green Kiwi454 g,$5.99ea,$1.32/ 100g
produce,PC OrganicsOrganics Sliced Portobello Mushrooms170 g,$5.99ea,$3.52/ 100g
produce,President's ChoiceRosemary28 g,$2.99ea,
produce,President's ChoiceYellow Mini Potatoes0.68 kg,$3.99ea,$0.59/ 100g
produce,"ParamountWonderful Pistachios, Roasted & Salted225 g",$6.49ea,$2.88/ 100g
produce,Organic Mango1 ea,$4.49ea,$4.49/ 1ea
produce,No NameImperfect Apples6 lb,$8.99ea,$0.33/ 100g
produce,Italian Parsley1 bunch,$2.49ea,$2.49/ 1ea
produce,Curly Parsley1 bunch,$2.49ea,$2.49/ 1ea
produce,GreenhouseLime Herbal Kombucha340 ml,$4.99ea,$1.47/ 100ml
produce,"MarzettiVeggie Dip, Ranch340 g",$4.99ea,$1.47/ 100g
produce,President's ChoiceMixed Little Gems Potatoes0.68 kg,$3.99ea,$0.59/ 100g
produce,President's ChoiceAnaheim Hot Peppers170 g,$5.99ea,$3.52/ 100g
produce,PC OrganicsBaby Arugula142 g,$5.99ea,$4.22/ 100g
produce,PC OrganicsPeach907 g,$8.99ea,$0.99/ 100g
produce,Heirloom Ontario Garlic115 g,$3.99ea,$3.47/ 100g
produce,Asparagus,$7.79(est.)ea,$13.21/ 1kg
produce,Sweet Potato,$2.49(est.)ea,$3.95/ 1kg
produce,Pomegranate1 ea,$4.49ea,$4.49/ 1ea
produce,Spaghetti Squash,$5.53(est.)ea,$4.39/ 1kg
produce,Honeydew Melon1 ea,$8.99ea,$8.99/ 1ea
produce,Broccoli1 ea,$3.99ea,$3.99/ 1ea
produce,"Greenhouse Peppers, Yellow",$2.20(est.)ea,$8.80/ 1kg
produce,Purple Eggplants,$3.13(est.)ea,$5.49/ 1kg
produce,BolthouseBerry Boost Juice450 ml,$5.49ea,$1.22/ 100ml
produce,BolthouseGreen Goodness450 ml,$5.49ea,$1.22/ 100ml
produce,President's ChoiceGarden Salad0.34 kg,$3.49ea,$1.03/ 100g
produce,President's ChoiceLoads Of Garlic Caesar Salad Kit319 g,$6.49ea,$2.03/ 100g
produce,Carrots,$0.57(est.)ea,$4.39/ 1kg
produce,Roma Tomatoes,$0.47(est.)ea,$3.95/ 1kg
produce,Bok Choy,$2.27(est.)ea,$2.84/ 1kg
produce,Yellow Potatoes,$1.65(est.)ea,$5.49/ 1kg
produce,Red Delicious Apples,$1.15(est.)ea,$5.49/ 1kg
produce,Red Grapefruit1 ea,$2.49ea,$2.49/ 1ea
produce,Pineapple1 ea,$4.99ea,$4.99/ 1ea
produce,Carrots,$0.57(est.)ea,$4.39/ 1kg
produce,The Little Potato CompanyOven BBQ Ready Onion Chive Potatoes454 g,$4.99ea,$1.10/ 100g
produce,President's ChoiceAmbrosia Apples,$1.45(est.)ea,$6.59/ 1kg
produce,Royal Gala Apples,$1.06(est.)ea,$5.05/ 1kg
produce,ParamountNo shell BBQ Pistachios155 g,$8.99ea,$5.80/ 100g
produce,ParamountPistachios No Shells Roasted Light Salt170 g,$8.99ea,$5.29/ 100g
produce,Limes1 ea,$0.99ea,$0.99/ 1ea
produce,Kale1 bunch,$2.99ea,$2.99/ 1ea
produce,Fennel1 ea,$4.49ea,$4.49/ 1ea
produce,PC OrganicsGreen Seedless Grapes907 g,$9.99ea,$1.10/ 100g
produce,Taylor FarmsEverything Ranch Salad Kit336 g,$6.49ea,$1.93/ 100g
produce,"Bananas, Bunch",$1.75(est.)ea,$1.52/ 1kg
produce,Green Seedless Grapes,$4.48(est.)ea,$4.39/ 1kg
produce,President's ChoiceAxiany Cherry Tomatoes681 g,$5.99ea,$0.88/ 100g
produce,"PC OrganicsOrganic Bananas, Bunch",$2.88(est.)ea,$2.62/ 1kg
produce,President's ChoicePlumcots,$9.68(est.)ea,$11.00/ 1kg
produce,Farmer's MarketGala Apples4 lb bag,$7.99ea,$0.44/ 100g
produce,Large Organic Pineapple1 ea,$5.99ea,$5.99/ 1ea
produce,Fuji Apples,$1.85(est.)ea,$7.69/ 1kg
produce,Peaches,$1.76(est.)ea,$11.00/ 1kg
produce,President's ChoiceMarjoram28 g,$2.99ea,
produce,Organic Iceberg Lettuce1 ea,$3.99ea,$3.99/ 1ea
produce,"Peppers, Mini454 g",$5.99ea,$1.32/ 100g
produce,Farmer's MarketMini Cucumbers15x1.0 kg,$5.99ea,$0.40/ 1ea
produce,Snap Peas200 g,$4.99ea,$2.50/ 100g
produce,President's ChoicePoblano Hot Peppers226 g,$5.99ea,$2.65/ 100g
produce,Honeycrisp Apples,$1.05(est.)ea,$4.39/ 1kg
produce,Red Potatoes,$1.43(est.)ea,$5.49/ 1kg
produce,Raspberries 1/2 pint170 g,$4.99ea,$2.94/ 100g
produce,White Mushrooms,$0.36(est.)ea,$1.21/ 100g
produce,Empire Apples,$0.88(est.)ea,$5.49/ 1kg
produce,Happy PlanetExtreme Green Fruit Smoothie900 ml,$6.99ea,$0.78/ 100ml
produce,Red Peppers    ,$2.11(est.)ea,$8.80/ 1kg
produce,Lettuce Iceberg1 ea,$3.49ea,$3.49/ 1ea
produce,"Greenhouse Peppers, Orange",$2.11(est.)ea,$8.80/ 1kg
produce,Red Leaf Lettuce1 ea,$3.69ea,$3.69/ 1ea
produce,The Little Potato CompanyMicrowave Ready Garlic Parsley Potatoes454 g,$4.99ea,$1.10/ 100g
produce,President's ChoiceChipotle Chop Salad Kit340 g,$6.49ea,$1.91/ 100g
produce,PC Blue MenuCaesar Salad Kit283 g,$4.99ea,$1.76/ 100g
produce,President's ChoiceSweet Kale Salad Kit340 g,$5.99ea,$1.76/ 100g
produce,English Cucumber1 ea,$1.69ea,$1.69/ 1ea
produce,President's ChoiceOntario Greenhouse-Grown Strawberries 340 g,$6.49ea,$1.91/ 100g
produce,Farmer's MarketNavel Oranges3 lb bag,$6.49ea,$0.48/ 100g
produce,MannsSnap Peas425 g,$8.99ea,$2.12/ 100g
produce,President's ChoiceBarbecue Ranch Chopped Salad Kit369 g,$6.49ea,$1.76/ 100g
produce,"ParamountWonderful Pistachios, Sweet Chili200 g",$6.49ea,$3.25/ 100g
produce,President's ChoiceBaby Spinach0.312 kg,$6.99ea,$2.24/ 100g
produce,President's ChoiceRuby Little Gems Potatoes0.68 kg,$3.99ea,$0.59/ 100g
produce,Genuine Coconut Organic Coconut Chunks113 g,$5.99ea,$5.30/ 100g
produce,President's ChoiceRosemary28 g,$2.99ea,
produce,President's ChoiceYellow Mini Potatoes0.68 kg,$3.99ea,$0.59/ 100g
produce,"ParamountWonderful Pistachios, Roasted & Salted225 g",$6.49ea,$2.88/ 100g
produce,Organic Mango1 ea,$4.49ea,$4.49/ 1ea
produce,Roma Tomatoes3 l,$5.99ea,$0.20/ 100ml
produce,Vero Tomato680 g,$5.99ea,$0.88/ 100g
produce,GreenhouseProbiotic Hydrator Blue Lemonade300 ml,$4.99ea,$1.66/ 100ml
produce,Green Kiwi454 g,$5.99ea,$1.32/ 100g
produce,"PC OrganicsMushroom White, Sliced227 g",$3.49ea,$1.54/ 100g
produce,Blueberries510 g,$6.99ea,$1.37/ 100g
produce,Cantaloupe1 ea,$5.99ea,$5.99/ 1ea
produce,Avocado1 ea,$2.49ea,$2.49/ 1ea
produce,White Potatoes,$1.98(est.)ea,$5.49/ 1kg
produce,Green Leaf Lettuce1 ea,$3.69ea,$3.69/ 1ea
produce,Sweet Green Peppers,$1.11(est.)ea,$3.95/ 1kg
produce,Celery Root,$3.33(est.)ea,$4.39/ 1kg
produce,Cranberries340 g,$2.49ea,$0.73/ 100g
produce,Red Swiss Chard1 bunch,$3.99ea,$3.99/ 1ea
produce,President's ChoiceApriplum,$11.00/1 kg,$11.00/ 1kg
produce,DoleOrganic Cranberries227 g,$3.99ea,$1.76/ 100g
produce,Potato Baking Tray1 ea,$4.99ea,$4.99/ 1ea
produce,Lemon1 ea,$1.09ea,$1.09/ 1ea
produce,President's ChoiceAvocado Ranch Chopped Salad Kit347 g,$6.49ea,$1.87/ 100g
produce,ParamountNo shell  Pistachios155 g,$8.99ea,$5.80/ 100g
produce,Farmer's MarketYellow Onions3 lb bag,$1.29ea,$0.09/ 100g
