category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,sale_valid_to
bakery,Farmer's Market,Chocolate Chip Cookies,Farmer's MarketChocolate Chip Cookies456 g,$5.00ea,,$1.10/ 100g,False,
bakery,ACE,Olive Oil & Sea Salt Crisps,ACEOlive Oil & Sea Salt Crisps180 g,$5.39ea,,$2.99/ 100g,False,
bakery,Farmer's Market,Mini Angel Food Cakes,Farmer's MarketMini Angel Food Cakes270 g,$3.29ea,,$1.22/ 100g,False,
bakery,Farmer's Market,Pumpkin Pie 10 Inch,Farmer's MarketPumpkin Pie 10 Inch900 g,$7.00ea,$6.00ea,$0.67/ 100g,True,saleEnds 03/01
bakery,Farmer's Market,"Sliced Loaf Cake, Vanilla","Farmer's MarketSliced Loaf Cake, Vanilla420 g",$5.00ea,,$1.19/ 100g,False,
bakery,Farmer's Market,Chocolate Ganache Coffee Cake,Farmer's MarketChocolate Ganache Coffee Cake500 g,$5.50ea,,$1.10/ 100g,False,
bakery,Grandmother's Bake Shoppe,Pecan Tarts,Grandmother's Bake ShoppePecan Tarts765 g,$6.00ea,,$0.78/ 100g,False,
bakery,Crispy,Almond Honey Cookie,CrispyAlmond Honey Cookie0.35 kg,$3.99ea,,$1.14/ 100g,False,
bakery,Farmer's Market,Cherry Pie 10 Inch,Farmer's MarketCherry Pie 10 Inch1 kg,$7.00ea,$6.00ea,$0.60/ 100g,True,saleEnds 03/01
bakery,PC Blue Menu,100% Whole Wheat Loaf,PC Blue Menu100% Whole Wheat Loaf450 g,$2.79ea,,$0.62/ 100g,False,
bakery,Crispy,"Roti Wrap Original, 15pieces","CrispyRoti Wrap Original, 15pieces750 g",$3.59ea,,$0.48/ 100g,False,
bakery,President's Choice,Mini Tortilllas Original ,President's ChoiceMini Tortilllas Original 192 g,$3.09ea,,$1.61/ 100g,False,
bakery,LA FOURNEE DOREE,Mini Brioches,LA FOURNEE DOREEMini Brioches480 g,$3.99ea,,$0.83/ 100g,False,
bakery,Country Harvest,Sesame Bagels,Country HarvestSesame Bagels450 g,$3.19ea,$2.99ea,$0.66/ 100g,True,saleEnds 03/01
bakery,No Name,Whole Wheat English Muffins,No NameWhole Wheat English Muffins342 g,$1.69ea,$1.50ea,$0.44/ 100g,True,saleEnds 03/01
bakery,President's Choice,Whole Wheat Naan Rounds Buns,President's ChoiceWhole Wheat Naan Rounds Buns480 g,$4.19ea,,$0.87/ 100g,False,
bakery,DItaliano,Brizzolio Hamburger Buns,DItalianoBrizzolio Hamburger Buns528 g,$3.69ea,,$0.70/ 100g,False,
bakery,Dimpflmeier,Munich Style Rye Bread,DimpflmeierMunich Style Rye Bread500 g,$3.89ea,,$0.78/ 100g,False,
bakery,President's Choice,Extra Thick Sliced Cinnamon Bread with Raisins,President's ChoiceExtra Thick Sliced Cinnamon Bread with Raisins675 g,$4.00ea,,$0.59/ 100g,False,
bakery,Casa Mendosa,Large Spinach Tortillas,Casa MendosaLarge Spinach Tortillas384 g,$3.79ea,,$0.99/ 100g,False,
bakery,Country Harvest,Sourdough Bagel,Country HarvestSourdough Bagel450 g,$3.19ea,$2.99ea,$0.66/ 100g,True,saleEnds 03/01
bakery,Country Harvest,Seeds and Grains Bread,Country HarvestSeeds and Grains Bread600 g,$2.99ea,,$0.50/ 100g,False,
bakery,,Old Fashioned Wild Blueberry Pie,Old Fashioned Wild Blueberry Pie114 g,$1.50ea,,$1.32/ 100g,False,
bakery,Weston,"Texas Toast Bread, 100% Whole Wheat","WestonTexas Toast Bread, 100% Whole Wheat675 g",$3.39ea,,$0.50/ 100g,False,
bakery,DItaliano,Brioche-Style Sausage Buns,DItalianoBrioche-Style Sausage Buns420 g,$3.69ea,,$0.88/ 100g,False,
bakery,Wonder,"Whole Wheat 10"" Wraps","WonderWhole Wheat 10"" Wraps640 g",$4.39ea,,$0.69/ 100g,False,
bakery,Farmer's Market,Nanaimo Square,Farmer's MarketNanaimo Square400 g,$5.00ea,,$1.25/ 100g,False,
bakery,Hostess,Cupcakes Chocolate Cakes,HostessCupcakes Chocolate Cakes206 g,$2.99ea,,$1.45/ 100g,False,
bakery,Farmer's Market,T&S Shortbread Cookies Pk 12  ,Farmer's MarketT&S Shortbread Cookies Pk 12  372 g,$5.00ea,,$1.34/ 100g,False,
bakery,Country Harvest,No Sugar Whole Wheat,Country HarvestNo Sugar Whole Wheat600 g,$2.99ea,,$0.50/ 100g,False,
bakery,President's Choice,Brioche Bun,President's ChoiceBrioche Bun300 g,$4.99ea,,$1.66/ 100g,False,
bakery,Country Harvest,"Bread, Herb & Garlic","Country HarvestBread, Herb & Garlic600 g",$3.79ea,$2.99ea,$0.50/ 100g,True,saleEnds 03/01
bakery,President's Choice,Gigantico Sausage Buns,President's ChoiceGigantico Sausage Buns432 g,$4.29ea,,$0.99/ 100g,False,
bakery,President's Choice,Blueberry Mini Muffins,President's ChoiceBlueberry Mini Muffins336 g,$4.50ea,,$1.34/ 100g,False,
bakery,ACE,Parmesan Crostino,ACEParmesan Crostino125 g,$5.39ea,,$4.31/ 100g,False,
bakery,Gestion Touche,Vanilla Sunny Shell Cakes,Gestion ToucheVanilla Sunny Shell Cakes23.67 g,$3.00ea,,$2.11/ 100g,False,
bakery,Farmer's Market,"Loaf Cake, Marble","Farmer's MarketLoaf Cake, Marble390 g",$4.50ea,,$1.15/ 100g,False,
bakery,Dimpflmeier,Farmer's Gold Bread Light Rye 6 Grain ,DimpflmeierFarmer's Gold Bread Light Rye 6 Grain 700 g,$4.99ea,,$0.71/ 100g,False,
bakery,Charlottes,Carrot Cake With Cream Cheese Frosting,CharlottesCarrot Cake With Cream Cheese Frosting475 g,$5.00ea,,$1.05/ 100g,False,
bakery,Silva,"Rolls, Large","SilvaRolls, Large6 ea",$2.49ea,,$0.42/ 1ea,False,
bakery,ACE,White Gourmet Sausage Bun,ACEWhite Gourmet Sausage Bun340 g,$4.69ea,,$1.38/ 100g,False,
bakery,Farmer's Market,Lemon Cranberry Muffins,Farmer's MarketLemon Cranberry Muffins600 g,$5.00ea,,$0.83/ 100g,False,
bakery,School Safe,Muffin Bars Birthday Cake,School SafeMuffin Bars Birthday Cake296 g,$3.99ea,,$1.35/ 100g,False,
bakery,Old Mill,Apple Pie,Old MillApple Pie550 g,$3.79ea,,$0.69/ 100g,False,
bakery,Vachon,Jos Louis The Original Cakes,VachonJos Louis The Original Cakes324 g,$3.49ea,,$1.08/ 100g,False,
bakery,Pita Break,"Mini Pitas, Regular","Pita BreakMini Pitas, Regular450 g",$3.49ea,,$0.78/ 100g,False,
bakery,Charlottes,Real Chocolate Brownie Bites,CharlottesReal Chocolate Brownie Bites290 g,$3.50ea,,$1.21/ 100g,False,
bakery,Frontier Bakery,Whole Wheat Greek Pitas,Frontier BakeryWhole Wheat Greek Pitas425 g,$1.59ea,,$0.37/ 100g,False,
bakery,,"Pizza Buns, Bulk","Pizza Buns, Bulk115 g",$1.75ea,,$1.52/ 100g,False,
bakery,President's Choice,Everything Naan Dippers Club Size,President's ChoiceEverything Naan Dippers Club Size410 g,$6.99ea,,$1.70/ 100g,False,
bakery,DItaliano,Bread Brizzolio Extra Soft Thick Slice,DItalianoBread Brizzolio Extra Soft Thick Slice600 g,$3.69ea,,$0.62/ 100g,False,
bakery,Oroweat,100% Whole Grain Bread,Oroweat100% Whole Grain Bread680 g,$6.59ea,,$0.97/ 100g,False,
bakery,Country Harvest,Whole Grains Bread No Sugar Added,Country HarvestWhole Grains Bread No Sugar Added600 g,$2.99ea,,$0.50/ 100g,False,
bakery,ACE,Toasted Sesame Mini Crisps,ACEToasted Sesame Mini Crisps180 g,$5.39ea,,$2.99/ 100g,False,
bakery,Crispy,Pani Puri,CrispyPani Puri200 g,$4.49ea,,$2.25/ 100g,False,
bakery,Farmer's Market,Apple Pie 10 Inch,Farmer's MarketApple Pie 10 Inch1 kg,$7.00ea,$6.00ea,$0.60/ 100g,True,saleEnds 03/01
bakery,Dimpflmeier,Pumpernickel Bread,DimpflmeierPumpernickel Bread454 g,$3.89ea,,$0.86/ 100g,False,
bakery,President's Choice,Brioche Hot Dog Buns,President's ChoiceBrioche Hot Dog Buns270 g,$4.99ea,,$1.85/ 100g,False,
bakery,LA FOURNEE DOREE,Sliced Brioche Bread,LA FOURNEE DOREESliced Brioche Bread500 g,$5.49ea,,$1.10/ 100g,False,
bakery,Country Harvest,Cranberry & Oats Loaf,Country HarvestCranberry & Oats Loaf600 g,$2.99ea,,$0.49/ 100g,False,
bakery,Dempster,Bread 100% Whole Grains Ancient Grains with Quinoa ,DempsterBread 100% Whole Grains Ancient Grains with Quinoa 600 g,$4.29ea,,$0.72/ 100g,False,
bakery,President's Choice,Original Thin Pizza Crusts Thin,President's ChoiceOriginal Thin Pizza Crusts Thin440 g,$3.99ea,,$0.87/ 100g,False,
bakery,Dimpflmeier,Rye Bread With Sunflower Seeds,DimpflmeierRye Bread With Sunflower Seeds454 g,$4.99ea,,$1.10/ 100g,False,
bakery,Pita Break,"Morning Rounds, Muesli","Pita BreakMorning Rounds, Muesli450 g",$5.49ea,,$1.22/ 100g,False,
bakery,PC Blue Menu,Multigrain English Muffins,PC Blue MenuMultigrain English Muffins342 g,$2.00ea,,$0.58/ 100g,False,
bakery,No Name,White Dinner Roll,No NameWhite Dinner Roll420 g,$2.69ea,,$0.64/ 100g,False,
bakery,President's Choice,Protein Tortillas,President's ChoiceProtein Tortillas342 g,$3.49ea,,$1.02/ 100g,False,
bakery,President's Choice,Mini Naan Traditional 4 Flatbreads,President's ChoiceMini Naan Traditional 4 Flatbreads180 g,$2.69ea,,$1.49/ 100g,False,
bakery,Country Harvest,Oat & Honey Whole Wheat Bread,Country HarvestOat & Honey Whole Wheat Bread600 g,$2.99ea,,$0.50/ 100g,False,
bakery,DItaliano,Italian Style Grains Sliced Bread,DItalianoItalian Style Grains Sliced Bread600 g,$3.69ea,,$0.62/ 100g,False,
bakery,DItaliano,Sausage Buns Brizzolio Extra Soft,DItalianoSausage Buns Brizzolio Extra Soft420 g,$3.69ea,,$0.88/ 100g,False,
bakery,Wonder,Wrap Me White Flour Tortillas Large ,WonderWrap Me White Flour Tortillas Large 640 g,$4.39ea,,$0.69/ 100g,False,
bakery,Casa Mendosa,"6 Medium Tortillas, 50-50 Corn Wheat Mix","Casa Mendosa6 Medium Tortillas, 50-50 Corn Wheat Mix204 g",$2.99ea,,$1.47/ 100g,False,
bakery,No Name,Hamburger Buns,No NameHamburger Buns360 g,$2.50ea,$2.10ea,$0.58/ 100g,True,saleEnds 03/01
bakery,President's Choice,Multigrain Pizza Crusts,President's ChoiceMultigrain Pizza Crusts440 g,$3.99ea,,$0.87/ 100g,False,
bakery,Wonder,Hotdog Buns Ballpark Classics Limited Edition 6 ,WonderHotdog Buns Ballpark Classics Limited Edition 6 432 g,$3.89ea,,$0.90/ 100g,False,
bakery,No Name,Hamburger Buns,No NameHamburger Buns540 g,$3.39ea,$2.50ea,$0.46/ 100g,True,saleEnds 03/01
bakery,Farmer's Market,Double Chocolate Cake,Farmer's MarketDouble Chocolate Cake770 g,$12.00ea,,$1.56/ 100g,False,
bakery,Farmer's Market,Strawberry Shortcake,Farmer's MarketStrawberry Shortcake755 g,$12.00ea,,$1.59/ 100g,False,
bakery,Farmer's Market,Tiramisu Cake,Farmer's MarketTiramisu Cake675 g,$12.00ea,,$1.78/ 100g,False,
