category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
drinks,Tetley,Super Herbal Tea-Boost Peach Ginger Dan with Vitamin B6,TetleySuper Herbal Tea-Boost Peach Ginger Dan with Vitamin B640 g,$4.49ea,,$0.22/ 1ea,False,52.0,
drinks,President's Choice,Gourmet Swiss Water Process Decaffeinated Medium Roast Coffee,President's ChoiceGourmet Swiss Water Process Decaffeinated Medium Roast Coffee875 g,$13.99ea,,$1.60/ 100g,False,53.0,
drinks,McCafe,"Decaffeinated Arabica Ground Coffee, Medium Dark Roast","McCafeDecaffeinated Arabica Ground Coffee, Medium Dark Roast640 g",$29.99ea,,$4.69/ 100g,False,54.0,
drinks,President's Choice,8-Vegetable Cocktail,President's Choice8-Vegetable Cocktail1.89 l,$3.69ea,,$0.20/ 100ml,False,55.0,
drinks,Maxwell House,Original Roast Instant Coffee,Maxwell HouseOriginal Roast Instant Coffee150 g,$4.99ea,$3.99ea,$2.66/ 100g,True,56.0,saleEnds 03/15
drinks,Folgers, Vanilla Biscotti K-Cup Coffee Pods 12 Count,Folgers Vanilla Biscotti K-Cup Coffee Pods 12 Count12 ea,$7.49ea,,$0.62/ 1ea,False,57.0,
drinks,Grace,"Island Soda, Cream Soda","GraceIsland Soda, Cream Soda355 ml",$1.19ea,,$0.34/ 100ml,False,58.0,
drinks,Bolthouse,Blue Goodness,BolthouseBlue Goodness946 ml,$6.49ea,,$0.69/ 100ml,False,59.0,
drinks,Twinings,50ct Pure Camomile,Twinings50ct Pure Camomile50 ea,$6.99ea,,$0.14/ 1ea,False,60.0,
drinks,Crystal Light,"Singles, Lemon Lime","Crystal LightSingles, Lemon Lime36 g",$2.99ea,,$8.31/ 100g,False,61.0,
drinks,Minute Maid,Mango Passion,Minute MaidMango Passion1.54 l,$3.99ea,,$0.26/ 100ml,False,62.0,
drinks,Canada Dry,Pomegranate Ginger Ale,Canada DryPomegranate Ginger Ale500 ml,$2.29ea,,$0.46/ 100ml,False,63.0,
drinks,President's Choice,Diet Ginger Ale 6 Cans,President's ChoiceDiet Ginger Ale 6 Cans6x222.0 ml,$2.49pack of 6,,$0.19/ 100ml,False,64.0,
drinks,President's Choice,Original Tomato Clam Cocktail,President's ChoiceOriginal Tomato Clam Cocktail1.89 l,$3.69ea,,$0.20/ 100ml,False,65.0,
drinks,Pepsi,Diet Soda,PepsiDiet Soda24x355.0 ml,$12.49pack of 24,,$0.15/ 100ml,False,66.0,
drinks,Coca-Cola,Diet Coke  ,Coca-ColaDiet Coke  6x222.0 ml,$3.99pack of 6,,$0.30/ 100ml,False,67.0,
drinks,No Name,Hot Chocolate Mix ,No NameHot Chocolate Mix 1.8 kg,$12.49ea,,$0.69/ 100g,False,68.0,
drinks,President's Choice,Gourmet Medium Roast Tassimo Compatible Coffee Pods,President's ChoiceGourmet Medium Roast Tassimo Compatible Coffee Pods14 ea,$9.49ea,,$0.68/ 1ea,False,69.0,
drinks,President's Choice,Diet Tonic Water,President's ChoiceDiet Tonic Water2 l,$1.19ea,,$0.06/ 100ml,False,70.0,
drinks,Nescafe,Rich Intense Instant Coffee,NescafeRich Intense Instant Coffee160 g,$5.49ea,,$3.43/ 100g,False,71.0,
drinks,Allen's,Peach Cocktail,Allen'sPeach Cocktail8x200.0 ml,$2.79ea,,$0.17/ 100ml,False,72.0,
drinks,Nestle,Purelife Sparkling Water Lemon Flavour ,NestlePurelife Sparkling Water Lemon Flavour 1 l,$1.00ea,,$0.10/ 100ml,False,73.0,
drinks,Evian,Natural Spring Water ,EvianNatural Spring Water 6x500.0 ml,$9.49pack of 6,,$0.32/ 100ml,False,74.0,
drinks,Carnation,Evaporated Milk,CarnationEvaporated Milk354 ml,$2.69ea,,$0.76/ 100ml,False,75.0,
drinks,San Pellegrino,Carbonated Natural Mineral Water,San PellegrinoCarbonated Natural Mineral Water1 l,$2.49ea,,$0.25/ 100ml,False,76.0,
drinks,Rose,Lime Cordial,RoseLime Cordial739 ml,$4.99ea,,$0.68/ 100ml,False,77.0,
drinks,President's Choice,Blood Orange Carbonated Natural Spring Water,President's ChoiceBlood Orange Carbonated Natural Spring Water1 l,$1.49ea,,$0.15/ 100ml,False,78.0,
drinks,Oasis,"Hydra Fruit Juice, Peach Flavour, 8 Pack","OasisHydra Fruit Juice, Peach Flavour, 8 Pack200 ml",$3.49ea,,$1.75/ 100ml,False,79.0,
drinks,Rubicon,Guava Exotic Fruit Juice,RubiconGuava Exotic Fruit Juice4x200.0 ml,$3.29ea,,$0.41/ 100ml,False,80.0,
drinks,Nestea,Iced Tea Natural Lemon Flavour  ,NesteaIced Tea Natural Lemon Flavour  500 ml,$2.49ea,,$0.50/ 100ml,False,81.0,
drinks,Bubly Sparkling Water,Grapefruit Bubly ,Bubly Sparkling WaterGrapefruit Bubly 12x355.0 ml,$5.49pack of 12,,$0.13/ 100ml,False,82.0,
drinks,Dabur, Alphonso Mango Fruit Juice Nectar,Dabur Alphonso Mango Fruit Juice Nectar1 l,$4.99ea,,$0.50/ 100ml,False,83.0,
drinks,Carl Jung,"De-Alcoholized Wine, Red","Carl JungDe-Alcoholized Wine, Red750 ml",$7.99ea,,$1.07/ 100ml,False,84.0,
drinks,Glaceau,Smart Water ,GlaceauSmart Water 6x1.0 l,$15.99pack of 6,,$0.27/ 100ml,False,85.0,
drinks,Montellier,Carbonated Water Lemon    ,MontellierCarbonated Water Lemon    1 l,$1.49ea,,$0.15/ 100ml,False,86.0,
drinks,San Pellegrino,Naturali Aranciata Rossa Sparkling Orange & Blood Orange Beverage,San PellegrinoNaturali Aranciata Rossa Sparkling Orange & Blood Orange Beverage6x330.0 ml,$7.99c06,,$0.40/ 100ml,False,87.0,
drinks,Dasani,Remineralized Water,DasaniRemineralized Water12x355.0 ml,$7.49c01,,$0.18/ 100ml,False,88.0,
drinks,Evian,Natural Spring Water,EvianNatural Spring Water1 l,$2.29ea,,$0.23/ 100ml,False,89.0,
drinks,Coca-Cola,Classic 500 ml Bottle,Coca-ColaClassic 500 ml Bottle500 ml,$2.29ea,,$0.46/ 100ml,False,90.0,
drinks,AQUAFINA,Water    ,AQUAFINAWater    591 ml,$2.29ea,,$0.39/ 100ml,False,91.0,
drinks,Allen's,Cocktail Cranberry,Allen'sCocktail Cranberry1.89 l,$3.19ea,,$0.17/ 100ml,False,92.0,
drinks,President's Choice,Diet Lemon Iced Tea ,President's ChoiceDiet Lemon Iced Tea 12x355.0 ml,$4.49pack of 12,,$0.11/ 100ml,False,93.0,
drinks,Bubly Sparkling Water,Sparkling Water Limebubly,Bubly Sparkling WaterSparkling Water Limebubly473 ml,$2.29ea,,$0.48/ 100ml,False,94.0,
drinks,Tim Hortons,Variety Pack K-Cup Coffee Pods,Tim HortonsVariety Pack K-Cup Coffee Pods30 ea,$24.99ea,,$0.83/ 1ea,False,95.0,
drinks,Tassimo,Nabob Cappuccino Coffee Single Serve T-Discs,TassimoNabob Cappuccino Coffee Single Serve T-Discs263 g,$10.49ea,,$3.99/ 100g,False,96.0,
drinks,President's Choice,Spritz Up Lemon-Lime Soda,President's ChoiceSpritz Up Lemon-Lime Soda2 l,$1.19ea,,$0.06/ 100ml,False,97.0,
drinks,Gatorade,Fierce Orange Sports Drink,GatoradeFierce Orange Sports Drink710 ml,$1.29ea,,$0.18/ 100ml,False,98.0,
drinks,Gatorade,Zero Fruit Punch Sports Drink  ,GatoradeZero Fruit Punch Sports Drink  710 ml,$1.29ea,,$0.18/ 100ml,False,99.0,
drinks,Nestle,Nesquik Chocolate Syrup,NestleNesquik Chocolate Syrup700 ml,$6.29ea,,$0.90/ 100ml,False,100.0,
drinks,Red Bull,"Energy Drink,","Red BullEnergy Drink,4x250.0 ml",$9.49pack of 4,,$0.95/ 100ml,False,101.0,
drinks,No Name,Chocolate Syrup,No NameChocolate Syrup2 l,$9.99ea,,$0.50/ 100ml,False,102.0,
drinks,Carnation,"Rich And Creamy Hot Chocolate, Large Canister","CarnationRich And Creamy Hot Chocolate, Large Canister1.7 kg",$17.99ea,,$1.06/ 100g,False,103.0,
drinks,Gatorade,Zero Glacier Freeze,GatoradeZero Glacier Freeze6x591.0 ml,$6.99pack of 6,,$0.20/ 100ml,False,104.0,
drinks,Canada Dry,Club Soda ,Canada DryClub Soda 6x222.0 ml,$3.99pack of 6,,$0.30/ 100ml,False,105.0,
drinks,Bolthouse,Green Goodness,BolthouseGreen Goodness1.54 l,$8.49ea,,$0.55/ 100ml,False,106.0,
drinks,Gatorade,Glacier Cherry Sports Drink ,GatoradeGlacier Cherry Sports Drink 6x591.0 ml,$6.99pack of 6,,$0.20/ 100ml,False,107.0,
drinks,Dr Pepper,Soda,Dr PepperSoda6x710.0 ml,$4.99c06,,$0.12/ 100ml,False,108.0,
drinks,Nescafe,"Sweet & Creamy, Ice Java","NescafeSweet & Creamy, Ice Java470 ml",$5.99ea,,$1.27/ 100ml,False,109.0,
