category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
pantry,Italpasta,"Pasta, Orzo ","ItalpastaPasta, Orzo 450 g",$2.29ea,$2.19ea,$0.49/ 100g,True,631.0,saleEnds 03/22
pantry,President's Choice,Tangy Seafood Sauce,President's ChoiceTangy Seafood Sauce250 ml,$2.00ea,,$0.80/ 100ml,False,632.0,
pantry,Unico,"Pasta Sauce, Original","UnicoPasta Sauce, Original680 ml",$2.79ea,,$0.41/ 100ml,False,633.0,
pantry,Wright's,Liquid Smoke Concentrated Seasoning Hickory Slow Smoked Flavour ,Wright'sLiquid Smoke Concentrated Seasoning Hickory Slow Smoked Flavour 103 ml,$3.29ea,,$3.19/ 100ml,False,634.0,
pantry,Kraft,Raspberry Vinaigrette Dressing,KraftRaspberry Vinaigrette Dressing475 ml,$3.79ea,,$0.80/ 100ml,False,635.0,
pantry,Splenda,"Stevia No Calorie Sweetener Packets, 140ct","SplendaStevia No Calorie Sweetener Packets, 140ct280 g",$12.99ea,$11.99ea,$4.28/ 100g,True,636.0,saleEnds 03/22
pantry,President's Choice, Fire Roasted Tomato Pasta Sauce,President's Choice Fire Roasted Tomato Pasta Sauce650 ml,$2.99ea,$2.75ea,$0.42/ 100ml,True,637.0,saleEnds 03/15
pantry,Chef Boyardee,Beef Ravioli,Chef BoyardeeBeef Ravioli1.13 kg,$3.99ea,,$0.35/ 100g,False,638.0,
pantry,President's Choice,Memories Of Montego Bay Hot Jerk Marinade,President's ChoiceMemories Of Montego Bay Hot Jerk Marinade350 ml,$4.99ea,,$1.43/ 100ml,False,639.0,
pantry,Lipton,Dry Soup Mix Chicken Noodle Nutri Soup low fat and no artificial flavours,LiptonDry Soup Mix Chicken Noodle Nutri Soup low fat and no artificial flavours912 g,$11.49ea,,$5.04/ 100g,False,640.0,
pantry,Campbell's,"Cream of Mushroom Soup, Less Salt","Campbell'sCream of Mushroom Soup, Less Salt284 ml",$2.00ea,$1.89ea,$0.67/ 100ml,True,641.0,saleEnds 03/15
pantry,President's Choice,Creamy Garlic Wing Sauce,President's ChoiceCreamy Garlic Wing Sauce350 ml,$4.29ea,,$1.23/ 100ml,False,642.0,
pantry,Reddi Bulk,Salted Blanched Peanuts,Reddi BulkSalted Blanched Peanuts175 g,$1.19ea,,$0.68/ 100g,False,643.0,
pantry,Clover Leaf,Sockeye Salmon Wild Red Pacific,Clover LeafSockeye Salmon Wild Red Pacific142 g,$4.69ea,,$3.30/ 100g,False,644.0,
pantry,President's Choice,Mild Buffalo Wing Sauce,President's ChoiceMild Buffalo Wing Sauce354 ml,$4.29ea,,$1.21/ 100ml,False,645.0,
pantry,Bens,Basmati Coconut Lemongrass & Chili Flavour,BensBasmati Coconut Lemongrass & Chili Flavour240 g,$3.49ea,,$1.45/ 100g,False,646.0,
