category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
meat,,"Pork Loin Chop, Boneless Butterfly Cut","Pork Loin Chop, Boneless Butterfly Cut",$6.24(est.)ea,,$14.31/ 1kg,False,143.0,
meat,,Centre Cut Pork Loin Chop Boneless,Centre Cut Pork Loin Chop Boneless,$5.97(est.)ea,,$13.21/ 1kg,False,144.0,
meat,Schneider,Original Ham Steak,SchneiderOriginal Ham Steak175 g,$6.19ea,,$3.54/ 100g,False,145.0,
meat,President's Choice,Free From Wieners,President's ChoiceFree From Wieners375 g,$5.49ea,,$1.46/ 100g,False,146.0,
meat,President's Choice,Thick & Juicy™ Beef Burgers  ,President's ChoiceThick & Juicy™ Beef Burgers  1.36 kg,$16.99ea,,$1.25/ 100g,False,147.0,
meat,No Name,"Chicken Wings, Honey Garlic","No NameChicken Wings, Honey Garlic908 g",$15.99ea,,$1.76/ 100g,False,148.0,
meat,President's Choice,Medium Buffalo-Style Chicken Wings,President's ChoiceMedium Buffalo-Style Chicken Wings907 g,$16.99ea,,$1.87/ 100g,False,149.0,
meat,Schneider,Original Half Ham,SchneiderOriginal Half Ham700 g,$16.99ea,,$2.43/ 100g,False,150.0,
meat,Schneider,Texas BBQ Chicken Wings,SchneiderTexas BBQ Chicken Wings615 g,$16.99ea,,$2.76/ 100g,False,151.0,
meat,No Name,"Honey Garlic Chicken Wings, Club Pack","No NameHoney Garlic Chicken Wings, Club Pack1.81 kg",$25.99ea,$24.99ea,$1.38/ 100g,True,152.0,saleEnds 03/15
meat,Schneider,Red Hots Original Hot Dogs,SchneiderRed Hots Original Hot Dogs375 g,$6.99ea,,$1.86/ 100g,False,153.0,
meat,President's Choice,Thick & Juicy™ Chicken Burgers ,President's ChoiceThick & Juicy™ Chicken Burgers 1.13 kg,$16.99ea,,$1.50/ 100g,False,154.0,
meat,No Name,"Chicken Wings, Club Pack","No NameChicken Wings, Club Pack1.81 kg",$25.99ea,$24.99ea,$1.38/ 100g,True,155.0,saleEnds 03/15
meat,President's Choice,"Chicken Wings, Crisp & Crunchy Mild Southern-Style ","President's ChoiceChicken Wings, Crisp & Crunchy Mild Southern-Style 907 g",$16.99ea,,$1.87/ 100g,False,156.0,
meat,Schneider,"Smoked Sausage, Classic Cheddar","SchneiderSmoked Sausage, Classic Cheddar375 g",$7.99ea,,$2.13/ 100g,False,157.0,
meat,President's Choice,Thick & Juicy Beef Burgers,President's ChoiceThick & Juicy Beef Burgers2.72 kg,$31.99ea,,$1.18/ 100g,False,158.0,
meat,Schneider,"Smoked Sausage, Classic Recipe","SchneiderSmoked Sausage, Classic Recipe375 g",$7.99ea,,$2.13/ 100g,False,159.0,
meat,,"Navel Beef, 4LB","Navel Beef, 4LB1.814 kg",$22.99ea,,$1.27/ 100g,False,160.0,
meat,President's Choice,Jerk Frenched Chops,President's ChoiceJerk Frenched Chops440 g,$9.99ea,,$2.27/ 100g,False,161.0,
meat,Beyond Meat,Beyond Burger Plant-Based,Beyond MeatBeyond Burger Plant-Based226 g,$7.99ea,,$3.54/ 100g,False,162.0,
meat,President's Choice,Free From Honey Garlic Flavoured Pork Sausages ,President's ChoiceFree From Honey Garlic Flavoured Pork Sausages 500 g,$7.99ea,,$1.60/ 100g,False,163.0,
meat,President's Choice,World of Flavours Korean Meatballs,President's ChoiceWorld of Flavours Korean Meatballs400 g,$8.49ea,,$2.12/ 100g,False,164.0,
meat,Johnsonville,Honey Garlic Sausage,JohnsonvilleHoney Garlic Sausage500 g,$7.99ea,,$1.60/ 100g,False,165.0,
meat,,"Boneless Pork Loin Rib Chops, Club Pack","Boneless Pork Loin Rib Chops, Club Pack",$8.18(est.)ea,,$10.34/ 1kg,False,166.0,
meat,,Pork Rib Loin & Sirloin Combination Chop,Pork Rib Loin & Sirloin Combination Chop,$12.21(est.)ea,,$8.80/ 1kg,False,167.0,
