category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,sale_valid_to
produce,,Organic Dried Apricots,Organic Dried Apricots250 g,$5.99ea,,$2.40/ 100g,False,
produce,,"Snack Cup, Veggies & Dip","Snack Cup, Veggies & Dip200 g",$5.00ea,,$2.35/ 100g,False,
produce,PC Organics,Organics Whole Oyster Mushrooms,PC OrganicsOrganics Whole Oyster Mushrooms100 g,$3.99ea,,$3.99/ 100g,False,
produce,Bolthouse,Berry Boost,BolthouseBerry Boost946 ml,$6.99ea,,$0.74/ 100ml,False,
produce,,"Steak & Egg Salad, Family Size ","Steak & Egg Salad, Family Size 1.06 kg",$19.00ea,,$1.79/ 100g,False,
produce,PC Organics,Organic Russet Potatoes,PC OrganicsOrganic Russet Potatoes3 lb bag,$4.99ea,,$0.37/ 100g,False,
produce,Taylor Farms,"Chopped Salad Kit, Dill Pickle","Taylor FarmsChopped Salad Kit, Dill Pickle341 g",$6.99ea,,$2.10/ 100g,False,
produce,,Apple Pazazz,Apple Pazazz1.814 kg,$7.99ea,,$0.44/ 100g,False,
produce,,Black Figs,Black Figs1 ea,$1.29ea,,$1.29/ 1ea,False,
produce,President's Choice,Creamy Greek Pouch 44Ml,President's ChoiceCreamy Greek Pouch 44Ml44 ml,$0.59ea,,$1.34/ 100ml,False,
produce,,"Fresh Berry Bowl, Small","Fresh Berry Bowl, Small295 g",$6.00ea,,$0.60/ 100g,False,
produce,,Hami Melons,Hami Melons,$16.03(est.)ea,,$5.49/ 1kg,False,
produce,Wholly Guacamole,Minis,Wholly GuacamoleMinis227 g,$6.99ea,,$3.08/ 100g,False,
produce,President's Choice,Sweet Baby Lettuce,President's ChoiceSweet Baby Lettuce142 g,$4.99ea,,$3.51/ 100g,False,
produce,Manns,Snap Peas,MannsSnap Peas227 g,$5.99ea,,$2.64/ 100g,False,
produce,,Packaged Yellow Peaches,Packaged Yellow Peaches907 g,$7.99ea,,$0.88/ 100g,False,
produce,Fresh Attitude,Spring Mix Salad with Toppings Single Sized,Fresh AttitudeSpring Mix Salad with Toppings Single Sized155 g,$5.99ea,,$3.86/ 100g,False,
produce,,"Southwestern Chicken Salad, Family Size","Southwestern Chicken Salad, Family Size1.47 kg",$17.00ea,,$1.23/ 100g,False,
produce,,Cobb with Cheddar Salad Mini,Cobb with Cheddar Salad Mini165 g,$5.00ea,,$3.03/ 100g,False,
produce,,"Mint, Fresh","Mint, Fresh1 bunch",$1.99ea,,$1.99/ 1ea,False,
produce,,Grapes Mixed,Grapes Mixed300 g,$6.00ea,,$0.60/ 100g,False,
produce,,"Morel Mushrooms, Dried","Morel Mushrooms, Dried14 g",$12.99ea,,$92.79/ 100g,False,
produce,,Cold Pressed Lemonade,Cold Pressed Lemonade473 ml,$6.00ea,,$1.27/ 100ml,False,
produce,,Red Prince Apple,Red Prince Apple,$1.32(est.)ea,,$6.59/ 1kg,False,
produce,,Mini Garden Cheddar Salad,Mini Garden Cheddar Salad185 g,$5.00ea,,$2.70/ 100g,False,
produce,,Chicken BLT Salad Mini,Chicken BLT Salad Mini145 g,$5.00ea,,$3.45/ 100g,False,
produce,Remedy,Kombucha Wild Berry,RemedyKombucha Wild Berry700 ml,$4.99ea,,$0.71/ 100ml,False,
produce,President's Choice,Adora Seedless® Black Grapes,President's ChoiceAdora Seedless® Black Grapes,$12.06(est.)ea,,$8.80/ 1kg,False,
produce,,"Steak and Blue Cheese Salad, Large","Steak and Blue Cheese Salad, Large547 g",$13.00ea,,$2.38/ 100g,False,
produce,Litehouse,Dip Organic Ranch,LitehouseDip Organic Ranch283 g,$5.49ea,,$1.94/ 100g,False,
produce,,Carrots,Carrots,$0.71(est.)ea,,$5.49/ 1kg,False,
produce,PC Organics,Organic Honeycrisp Apples,PC OrganicsOrganic Honeycrisp Apples,$3.33(est.)ea,,$13.21/ 1kg,False,
produce,President's Choice,White Potatoes,President's ChoiceWhite Potatoes5 lb bag,$5.99ea,,$0.26/ 100g,False,
