category,product_name,price,per_unit_price
dairy_and_eggs,YoplaitSource Raspberry/Blueberry/Strawberry/Cherry  0% MF Yogurt16x90.0 g,$6.99ea,$0.49/ 100g
dairy_and_eggs,Black DiamondCheestrings Cheddarific 27% M.F.336 g,$6.99ea,$2.08/ 100g
dairy_and_eggs,HansDairy 3.2% Natural Yogurt750 g,$2.69ea,$0.36/ 100g
dairy_and_eggs,YoplaitYop Drinkable Yogurt Blueberry Flavour200 ml,$1.29ea,$0.65/ 100ml
dairy_and_eggs,Cracker BarrelShreds Habanero320 g,$7.49ea,$2.34/ 100g
dairy_and_eggs,"DanoneCreamy Yogurt Variety Pack, Strawberry / Vanilla / Fieldberry / Peach Flavour16x100.0 g",$8.99ea,$0.56/ 100g
dairy_and_eggs,Cracker BarrelSnack Medium Cheddar168 g,$4.99ea,$2.97/ 100g
dairy_and_eggs,LiberteRaspberry Pomegranate 1.5 % M.F. Drinkable Yogourt1 l,$6.29ea,$0.63/ 100ml
dairy_and_eggs,KraftGrated Parmesan Cheese125 g,$5.49ea,$4.39/ 100g
dairy_and_eggs,President's ChoiceVanilla 2% M.F. Greek Yogurt500 g,$5.99ea,$1.20/ 100g
dairy_and_eggs,"GoldeggGolden D White Eggs, Large18 eggs",$7.99ea,$0.44/ 1ea
dairy_and_eggs,Cracker BarrelSweet Combo129 g,$4.99ea,$3.87/ 100g
dairy_and_eggs,"ActiviaProbiotic Yogurt, Mixed Berries, Drinkable Yogurt8x93.0 ml",$5.99ea,$0.81/ 100ml
dairy_and_eggs,No NameCream Cheese Product With Strawberries227 g,$3.79ea,$1.67/ 100g
dairy_and_eggs,No NameCream Cheese Spread with Everything Bagel Seasoning227 g,$3.79ea,$1.67/ 100g
dairy_and_eggs,"No NamePizza Mozzarella Cheese, 28% MF700 g",$9.79ea,$1.40/ 100g
dairy_and_eggs,Cracker BarrelSnack Marble Cheddar168 g,$4.99ea,$2.97/ 100g
dairy_and_eggs,YoplaitSource Dessert Lemon Meringue Pie/Berry Crumble/Key Lime Pie/Strawberries and Cream 0% MF Yogurt16x100.0 g,$6.99ea,$0.44/ 100g
dairy_and_eggs,"Cracker BarrelCheese, Shredded Natural Smoked Aged & Medium 34 % M.F.300 g",$7.49ea,$2.50/ 100g
dairy_and_eggs,NeilsonTrutaste Lactose Free 2% Milk2 l,$6.79ea,$0.34/ 100ml
dairy_and_eggs,Tre StellePaneer350 g,$4.49ea,$1.28/ 100g
dairy_and_eggs,President's ChoiceTriple Cheddar Shredded Cheese Blend 620 g,$12.29ea,$1.98/ 100g
dairy_and_eggs,Cracker BarrelBar Marble Cheddar Light400 g,$8.99ea,$2.25/ 100g
dairy_and_eggs,YoplaitYop Drinkable Yogurt  Strawberry-Banana Flavour200 ml,$1.29ea,$0.65/ 100ml
dairy_and_eggs,President's ChoiceLactose Free Pizza Mozzarella Shredded Cheese320 g,$4.49ea,$1.40/ 100g
dairy_and_eggs,YoplaitLactose Free Strawberry/Raspberry Drinkable Yogurt200 ml,$1.29ea,$0.65/ 100ml
dairy_and_eggs,"AstroOriginal Balkan Style Yogurt, Plain 0%750 g",$3.29ea,$0.44/ 100g
dairy_and_eggs,YoplaitDrinkable Yogurt Strawberry-Raspberry 1.5% M.F.8x93.0 ml,$6.99ea,$0.94/ 100ml
dairy_and_eggs,SaputoShredded Mozzarella1 kg,$19.49ea,$1.95/ 100g
dairy_and_eggs,No NameMargarine454 g,$3.79ea,$0.83/ 100g
dairy_and_eggs,No NamePizza Mozzarella Cheese 200 g,$4.29ea,$2.15/ 100g
dairy_and_eggs,"Black DiamondCheddar Cheese Medium, 32% M.F.400 g",$4.49ea,$1.12/ 100g
dairy_and_eggs,Natrel2% M.F. Milk Protein Shake Made With Ultrafiltered Partly Skimmed Milk2 l,$5.99ea,$0.30/ 100ml
dairy_and_eggs,"Burnbrae FarmsEgg Creations! Whole Eggs, Original500 g",$4.29ea,$0.86/ 100g
dairy_and_eggs,No NameLight Medium Cheddar Cheese200 g,$4.29ea,$2.15/ 100g
dairy_and_eggs,No NameLight Marble Cheddar Cheese200 g,$4.29ea,$2.15/ 100g
dairy_and_eggs,"Burnbrae FarmsNaturegg Nest Laid White Eggs, Large12 eggs",$5.59ea,$0.47/ 1ea
dairy_and_eggs,Gay LeaButter 84% Sea Salted 250 g,$7.49ea,$3.00/ 100g
dairy_and_eggs,Organic MeadowVanilla Kefir1 l,$6.99ea,$0.70/ 100ml
dairy_and_eggs,NeilsonSkim Milk1 l,$3.39ea,$0.34/ 100ml
dairy_and_eggs,Violife Cheddar Style Shreds227 g,$6.99ea,$3.08/ 100g
dairy_and_eggs,President's ChoicePlant Based Coconut Cream Cheese-Style Spread227 g,$3.49ea,$1.54/ 100g
