category,brand,product,product_name,price,per_unit_price
produce,,Blackberries 1/2 Pint,Blackberries 1/2 Pint170 g,$4.49ea,$2.64/ 100g
produce,,Snow Peas,Snow Peas200 g,$3.49ea,$1.75/ 100g
produce,,Dates,Dates1 kg,$5.99ea,$0.60/ 100g
produce,,Yellow Dragon Fruit,Yellow Dragon Fruit1 ea,$4.00ea,$4.00/ 1ea
produce,PC Organics,Organics Yellow Onions,PC OrganicsOrganics Yellow Onions2 lb bag,$3.49ea,$0.38/ 100g
produce,Paramount,No shell BBQ Pistachios,ParamountNo shell BBQ Pistachios155 g,$7.99ea,$5.15/ 100g
produce,,Yellow Asian Pears,Yellow Asian Pears,$1.76(est.)ea,$5.49/ 1kg
produce,PC Organics,Black Seedless Grapes,PC OrganicsBlack Seedless Grapes907 g,$6.99ea,$0.77/ 100g
produce,Paramount,"Pistachios, Roasted & Unsalted","ParamountPistachios, Roasted & Unsalted225 g",$5.99ea,$2.66/ 100g
produce,Farmer's Market,Lemons,Farmer's MarketLemons2 lb bag,$3.99ea,$0.44/ 100g
produce,No Name,Naturally Imperfect Lemons 3lb Bag,No NameNaturally Imperfect Lemons 3lb Bag1.36 kg,$5.00ea,$0.37/ 100g
produce,PC Organics,Organics Whole Shitake Mushrooms,PC OrganicsOrganics Whole Shitake Mushrooms100 g,$4.49ea,$4.49/ 100g
produce,,Compass Tunisian Dates,Compass Tunisian Dates200 g,$1.49ea,$0.75/ 100g
produce,President's Choice,White Potatoes,President's ChoiceWhite Potatoes5 lb bag,$4.99ea,$0.22/ 100g
produce,PC Organics,Celery Hearts,PC OrganicsCelery Hearts1 ea,$4.49ea,$2.25/ 1ea
produce,,Bean Sprouts,Bean Sprouts454 g,$1.99ea,$0.44/ 100g
produce,,Horseradish,Horseradish,$5.39(est.)ea,$15.41/ 1kg
produce,,Green Cabbage,Green Cabbage,$2.92(est.)ea,$1.74/ 1kg
produce,Paramount,Pistachios No Shells Chili Roasted,ParamountPistachios No Shells Chili Roasted155 g,$7.99ea,$5.15/ 100g
produce,PC Organics,Organic Mini Carrots 1lb Bag,PC OrganicsOrganic Mini Carrots 1lb Bag1 lb bag,$2.99ea,$0.66/ 100g
produce,,"Lemon Grass, 2 Pack","Lemon Grass, 2 Pack104 g",$2.49ea,$2.39/ 100g
produce,Fresh Attitude,Caesar Salad with Toppings Family Sized,Fresh AttitudeCaesar Salad with Toppings Family Sized427 g,$6.99ea,$1.64/ 100g
produce,,Long Eggplants,Long Eggplants,$1.10(est.)ea,$4.39/ 1kg
produce,Farmer's Market,Golden Delicious Apples,Farmer's MarketGolden Delicious Apples4 lb bag,$5.99ea,$0.33/ 100g
produce,President's Choice,Baby Spinach,President's ChoiceBaby Spinach0.142 kg,$3.99ea,$2.81/ 100g
produce,President's Choice,Chipotle Chop Salad Kit,President's ChoiceChipotle Chop Salad Kit340 g,$5.49ea,$1.61/ 100g
produce,,Rapini,Rapini1 bunch,$2.99ea,$2.99/ 1ea
produce,PC Organics,Organic Broccoli,PC OrganicsOrganic Broccoli1 ea,$5.49ea,$5.49/ 1ea
produce,President's Choice,Yellow Potatoes,President's ChoiceYellow Potatoes5 lb bag,$4.99ea,$0.22/ 100g
produce,President's Choice,Variety Pack Tomatoes,President's ChoiceVariety Pack Tomatoes680 g,$7.00ea,$1.03/ 100g
produce,,Shanghai Bok Choy,Shanghai Bok Choy,$2.81(est.)ea,$4.39/ 1kg
produce,President's Choice,Brussel Sprouts,President's ChoiceBrussel Sprouts907 g,$6.99ea,$0.77/ 100g
produce,,White Mushrooms,White Mushrooms,$0.30(est.)ea,$0.99/ 100g
produce,PC Organics,Arugula & Baby Spinach Salad Mix,PC OrganicsArugula & Baby Spinach Salad Mix142 g,$4.49ea,$3.16/ 100g
produce,,"Peppers, Mini","Peppers, Mini454 g",$4.99ea,$1.10/ 100g
produce,PC Blue Menu,Caesar Salad Kit,PC Blue MenuCaesar Salad Kit283 g,$4.99ea,$1.76/ 100g
produce,President's Choice,Barbecue Ranch Chopped Salad Kit,President's ChoiceBarbecue Ranch Chopped Salad Kit369 g,$5.49ea,$1.49/ 100g
produce,,Red Potatoes,Red Potatoes,$1.14(est.)ea,$4.39/ 1kg
produce,,Shiitake Mushrooms,Shiitake Mushrooms,$0.72/25 g,$2.86/ 100g
produce,Manns,Snow Peas,MannsSnow Peas170 g,$3.99ea,$2.35/ 100g
produce,Taylor Farms,Everything Ranch Salad Kit,Taylor FarmsEverything Ranch Salad Kit336 g,$5.49ea,$1.63/ 100g
produce,President's Choice,Broccoli Florets,President's ChoiceBroccoli Florets907 g,$6.99ea,$0.77/ 100g
produce,,Caribbean Sweet Potatoes,Caribbean Sweet Potatoes,$0.88(est.)ea,$2.84/ 1kg
produce,,White Potatoes,White Potatoes,$1.58(est.)ea,$4.39/ 1kg
produce,PC Organics,"Kale, Chard and Spinach Salad Mix","PC OrganicsKale, Chard and Spinach Salad Mix142 g",$4.49ea,$3.16/ 100g
produce,,Dragon Fruit,Dragon Fruit1 ea,$3.00ea,$3.00/ 1ea
produce,Manns,Snap Peas,MannsSnap Peas425 g,$5.99ea,$1.41/ 100g
produce,,Organic Iceberg Lettuce,Organic Iceberg Lettuce1 ea,$5.99ea,$5.99/ 1ea
produce,,Blackberries 1/2 Pint,Blackberries 1/2 Pint170 g,$4.49ea,$2.64/ 100g
produce,,Honeycrisp Apples,Honeycrisp Apples,$1.58(est.)ea,$6.59/ 1kg
produce,PC Organics,Organic Enoki Mushrooms,PC OrganicsOrganic Enoki Mushrooms150 g,$3.99ea,$2.66/ 100g
produce,,Eddoes,Eddoes,$1.15(est.)ea,$7.69/ 1kg
produce,President's Choice,Whole White Mushrooms,President's ChoiceWhole White Mushrooms227 g,$2.49ea,$1.10/ 100g
produce,Sunrich,Sun Rich Sliced Red Apples,SunrichSun Rich Sliced Red Apples595 g,$5.00ea,$0.84/ 100g
produce,Paramount,"Wonderful Pistachios, Sweet Chili","ParamountWonderful Pistachios, Sweet Chili200 g",$5.99ea,$3.00/ 100g
produce,,Cored Pineapple,Cored Pineapple595 g,$6.00ea,$1.01/ 100g
produce,PC Organics,Organic Carrots,PC OrganicsOrganic Carrots2 lb bag,$3.49ea,$0.38/ 100g
produce,Gourmet Garden,Garlic Stir-In Paste,Gourmet GardenGarlic Stir-In Paste115 g,$4.99ea,$4.34/ 100g
produce,President's Choice,Sage,President's ChoiceSage28 g,$2.49ea,
produce,Eat Smart,Sunflower Kale Vegetable Salad Kit,Eat SmartSunflower Kale Vegetable Salad Kit340 g,$5.49ea,$1.61/ 100g
produce,,Bosc Pears,Bosc Pears,$1.21(est.)ea,$5.49/ 1kg
produce,,Yellow Onion,Yellow Onion,$0.80(est.)ea,$2.84/ 1kg
produce,,Pitted Honey Dates,Pitted Honey Dates907 g,$5.99ea,$0.66/ 100g
produce,President's Choice,Yellow Mini Potatoes,President's ChoiceYellow Mini Potatoes0.68 kg,$2.99ea,$0.44/ 100g
produce,Farmer's Market,Gala Apples,Farmer's MarketGala Apples4 lb bag,$4.99ea,$0.28/ 100g
produce,,Savoy Cabbage,Savoy Cabbage,$2.13(est.)ea,$2.18/ 1kg
produce,PC Organics,Organic Mini Carrots 1lb Bag,PC OrganicsOrganic Mini Carrots 1lb Bag1 lb bag,$2.99ea,$0.66/ 100g
produce,,"Lemon Grass, 2 Pack","Lemon Grass, 2 Pack104 g",$2.49ea,$2.39/ 100g
produce,President's Choice,Yellow Hot Hot Peppers,President's ChoiceYellow Hot Hot Peppers226 g,$4.00ea,$1.77/ 100g
produce,Bolthouse,Strawberry Banana,BolthouseStrawberry Banana1.54 l,$7.99ea,$0.52/ 100ml
produce,Taylor Farms,Bourbon  Bacon,Taylor FarmsBourbon  Bacon315 g,$5.49ea,$1.74/ 100g
produce,President's Choice,Basil,President's ChoiceBasil28 g,$2.49ea,
produce,,Buttercup Squash,Buttercup Squash,$3.33(est.)ea,$2.18/ 1kg
produce,,Cassava,Cassava,$2.23(est.)ea,$3.28/ 1kg
produce,,Okra,Okra,$0.66/100 g,$6.59/ 1kg
produce,,Walnuts,Walnuts,$0.33/50 g,$0.66/ 100g
produce,,Chayote Squash,Chayote Squash1 ea,$0.99ea,$0.99/ 1ea
produce,President's Choice,Yellow Potatoes,President's ChoiceYellow Potatoes5 lb bag,$4.99ea,$0.22/ 100g
produce,,Celery Root,Celery Root,$3.33(est.)ea,$4.39/ 1kg
produce,President's Choice,Baby Spinach,President's ChoiceBaby Spinach0.312 kg,$3.99ea,$1.28/ 100g
produce,Love Beets,Cooked Beets,Love BeetsCooked Beets250 g,$3.99ea,$1.60/ 100g
produce,Paramount,No shell  Pistachios,ParamountNo shell  Pistachios155 g,$7.99ea,$5.15/ 100g
produce,President's Choice,Chives,President's ChoiceChives28 g,$2.49ea,
produce,Farmer's Market,Carrots Mini    ,Farmer's MarketCarrots Mini    2 lb bag,$4.49ea,$0.50/ 100g
produce,,"Plantains, Single","Plantains, Single",$0.65(est.)ea,$1.96/ 1kg
produce,President's Choice,Walnuts,President's ChoiceWalnuts0.454 kg,$3.99ea,$0.88/ 100g
produce,,Rambutan,Rambutan1 ea,$6.99ea,$6.99/ 1ea
produce,President's Choice,Basil,President's ChoiceBasil80 g,$3.49ea,
produce,Taylor Farms,"Chopped Salad Kit, Buffalo Ranch","Taylor FarmsChopped Salad Kit, Buffalo Ranch383 g",$5.49ea,$1.43/ 100g
produce,,Green Swiss Chard,Green Swiss Chard1 bunch,$3.99ea,$3.99/ 1ea
produce,,"Mango, Sweet","Mango, Sweet",$3.43(est.)ea,$8.80/ 1kg
produce,,Rooster Bag Garlic,Rooster Bag Garlic1 kg,$5.99ea,$0.60/ 100g
produce,President's Choice,Ruby Little Gems Potatoes,President's ChoiceRuby Little Gems Potatoes0.68 kg,$2.99ea,$0.44/ 100g
produce,Bolthouse,Red Goodness,BolthouseRed Goodness946 ml,$6.49ea,$0.69/ 100ml
produce,,White Potatoes,White Potatoes,$1.58(est.)ea,$4.39/ 1kg
produce,Dole,Sunflower Bacon Crunch Chopped Salad Kit,DoleSunflower Bacon Crunch Chopped Salad Kit346 g,$5.99ea,$1.73/ 100g
produce,,Red Field Peppers,Red Field Peppers1 ea,$2.99ea,$0.75/ 1ea
produce,,Coconuts,Coconuts1 ea,$1.99ea,$1.99/ 1ea
produce,Farmer's Market,Sweet Potatoes,Farmer's MarketSweet Potatoes5 lb,$4.99ea,$0.22/ 100g
produce,Marzetti,"Veggie Dip, Southwest Ranch","MarzettiVeggie Dip, Southwest Ranch340 g",$4.99ea,$1.47/ 100g
produce,Duda Farms,Duda Celery Sticks,Duda FarmsDuda Celery Sticks454 g,$3.99ea,$0.88/ 100g
produce,,Physalis (Gooseberries),Physalis (Gooseberries)200 g,$3.99ea,$2.00/ 100g
produce,,Watercress,Watercress1 bunch,$1.99ea,$1.99/ 1ea
produce,Paramount,"Wonderful Pistachios, Sweet Chili","ParamountWonderful Pistachios, Sweet Chili200 g",$5.99ea,$3.00/ 100g
produce,,Organic Blackberries,Organic Blackberries170 g,$4.99ea,$2.94/ 100g
produce,President's Choice,Rosemary,President's ChoiceRosemary28 g,$2.49ea,
produce,President's Choice,Habanero Hot Peppers,President's ChoiceHabanero Hot Peppers50 g,$4.00ea,$8.00/ 100g
produce,,Russet Potato,Russet Potato,$1.89(est.)ea,$4.39/ 1kg
produce,PC Organics,Organic Blueberries,PC OrganicsOrganic Blueberries277 g,$5.99ea,$2.16/ 100g
produce,President's Choice,Pencil Hot Hot Peppers,President's ChoicePencil Hot Hot Peppers80 g,$4.00ea,$5.00/ 100g
produce,PC Organics,Field Greens Salad Mix,PC OrganicsField Greens Salad Mix142 g,$4.49ea,$3.16/ 100g
produce,,Pitted Honey Dates,Pitted Honey Dates907 g,$5.99ea,$0.66/ 100g
produce,President's Choice,Yellow Mini Potatoes,President's ChoiceYellow Mini Potatoes0.68 kg,$2.99ea,$0.44/ 100g
produce,Paramount,"Wonderful Pistachios, Roasted & Salted","ParamountWonderful Pistachios, Roasted & Salted225 g",$5.99ea,$2.66/ 100g
produce,,Canary Melon,Canary Melon,$2.73(est.)ea,$0.28/ 100g
produce,,Breadfruit,Breadfruit,$6.42(est.)ea,$5.49/ 1kg
produce,,Cantaloupe,Cantaloupe1 ea,$4.00ea,$4.00/ 1ea
produce,President's Choice,Coleslaw,President's ChoiceColeslaw397 g,$2.99ea,$0.75/ 100g
produce,,Pink Lady Apples,Pink Lady Apples,$1.38(est.)ea,$6.59/ 1kg
produce,,Vero Tomato,Vero Tomato680 g,$5.00ea,$0.74/ 100g
produce,Duda Farms,Duda Celery Sticks,Duda FarmsDuda Celery Sticks454 g,$3.99ea,$0.88/ 100g
produce,President's Choice,Jalapeno Hot Peppers,President's ChoiceJalapeno Hot Peppers226 g,$4.00ea,$1.77/ 100g
produce,,Sweet Onions 3lb Bag,Sweet Onions 3lb Bag3 lb bag,$5.99ea,$0.44/ 100g
produce,Gourmet Garden,Cilantro Stir-In Paste,Gourmet GardenCilantro Stir-In Paste115 g,$4.99ea,$4.34/ 100g
produce,,Chinese Napa Cabbage,Chinese Napa Cabbage,$3.18(est.)ea,$2.84/ 1kg
produce,,Parsnips 1lb Bag,Parsnips 1lb Bag1 lb bag,$4.49ea,$0.99/ 100g
produce,President's Choice,Caesar Salad Chop Kit,President's ChoiceCaesar Salad Chop Kit298 g,$5.49ea,$1.84/ 100g
produce,Aurora,Roasted Chestnuts,AuroraRoasted Chestnuts100 g,$1.99ea,$1.99/ 100g
produce,,Granny Smith Apples,Granny Smith Apples,$1.10(est.)ea,$5.49/ 1kg
produce,,Cranberries,Cranberries340 g,$2.49ea,$0.73/ 100g
produce,,Prickly Pears,Prickly Pears1 ea,$1.29ea,$1.29/ 1ea
produce,,Potato Baking Tray,Potato Baking Tray1 ea,$3.99ea,$3.99/ 1ea
produce,,Mini Seedless Watermelon,Mini Seedless Watermelon1 ea,$4.00ea,$4.00/ 1ea
produce,No Name,Imperfect Apples,No NameImperfect Apples6 lb,$6.00ea,$0.22/ 100g
produce,President's Choice,Scotch Bonnet Hot Peppers,President's ChoiceScotch Bonnet Hot Peppers113 g,$4.00ea,$3.54/ 100g
