category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,sale_valid_to
household_items,Sylvania,Daylight Led 40 W B10 Clear Bulbs,SylvaniaDaylight Led 40 W B10 Clear Bulbs2x1.0 ea,$11.98ea,,$5.99/ 1ea,False,
household_items,Cascade,Platinum Dishwasher Rinse Aid,CascadePlatinum Dishwasher Rinse Aid473 ml,$7.99ea,,$1.69/ 100ml,False,
household_items,,"Hoover OEM HEPA Bag Type ""I""","Hoover OEM HEPA Bag Type ""I""",$15.99ea,,,False,
household_items,,"Hoover Paper Bag Type ""K""","Hoover Paper Bag Type ""K""",$9.99ea,,,False,
household_items,,Johnny Vac JV10H 4Gal HEPA Certified Commercial Vacuum,Johnny Vac JV10H 4Gal HEPA Certified Commercial Vacuum,$779.99ea,,,False,
household_items,Sapadilla,Countertop Grapefruit & Bergamot,SapadillaCountertop Grapefruit & Bergamot473 ml,$7.99ea,,$1.69/ 100ml,False,
household_items,,"Kenmore 3M Filtrete Bag ""E 5023 & 5033""","Kenmore 3M Filtrete Bag ""E 5023 & 5033""",$9.99ea,,,False,
household_items,,"Johnny Vac Industrial Ride-On Sweeper Machine 59""","Johnny Vac Industrial Ride-On Sweeper Machine 59""","$27,777.00ea",,,False,
household_items,President's Choice,Dishwashing Liquid Icelandic Springs,President's ChoiceDishwashing Liquid Icelandic Springs638 ml,$3.49ea,,$0.55/ 100ml,False,
household_items,Glad,Black Garbage Bags - Regular 74 Litres,GladBlack Garbage Bags - Regular 74 Litres40 ea,$14.99ea,,$0.37/ 1ea,False,
household_items,Clorox,Liquid-Plumr Urgent Clear,CloroxLiquid-Plumr Urgent Clear502 ml,$9.49ea,,$1.89/ 100ml,False,
household_items,,Little Tree Air Freshener Heirloom,Little Tree Air Freshener Heirloom,$23.20ea,,,False,
household_items,Odoban,Eucalyptus Disinfectant Ready-to-Use Spray,OdobanEucalyptus Disinfectant Ready-to-Use Spray946 ml,$6.99ea,,$0.74/ 100ml,False,
household_items,Downy,"Infusions In-Wash Scent Booster Beads, Bliss, Sparkling Amber & Rose,","DownyInfusions In-Wash Scent Booster Beads, Bliss, Sparkling Amber & Rose,422 g",$14.99ea,$12.99ea,$3.08/ 100g,True,saleEnds 03/08
household_items,Weiman,Cook Top Daily Cleaner,WeimanCook Top Daily Cleaner355 ml,$8.49ea,,$2.39/ 100ml,False,
household_items,Bio-Vert,Dishwashing Tabs,Bio-VertDishwashing Tabs540 g,$10.99ea,$8.99ea,$1.66/ 100g,True,saleEnds 03/15
household_items,,Resolve Spray 'N Wash Laundry Stain Remover Pre-Treat Trigger 650 ml,Resolve Spray 'N Wash Laundry Stain Remover Pre-Treat Trigger 650 ml,$23.97ea,,,False,
household_items,,Esteam Tuft Guard II 1 Gallon-Case of 4,Esteam Tuft Guard II 1 Gallon-Case of 4,$299.99ea,,,False,
household_items,,Eveready Pygmy 15W SBC Light Bulb (Pack Of 10) (Transparent),Eveready Pygmy 15W SBC Light Bulb (Pack Of 10) (Transparent),$12.31ea,,,False,
household_items,,"Allegro MUA39 Acoustic Compact 2,500 Square Foot Home Central Vacuum System Power Unit","Allegro MUA39 Acoustic Compact 2,500 Square Foot Home Central Vacuum System Power Unit",$465.00ea,,,False,
household_items,,Karcher B 150 R BP Scrubber #9.512-758.0,Karcher B 150 R BP Scrubber #9.512-758.0,"$29,799.99ea",,,False,
household_items,Febreze,"Air Fresheners, Air Freshener, Linen & Sky, Starter Kit Oil Refill","FebrezeAir Fresheners, Air Freshener, Linen & Sky, Starter Kit Oil Refill26 ml",$8.99ea,,$34.58/ 100ml,False,
household_items,No Name,"Pie Pans, 10""","No NamePie Pans, 10""2x1.0 ea",$4.99ea,,$2.50/ 1ea,False,
household_items,Sylvania,"G16 Globe 60W Light Bulbs, White","SylvaniaG16 Globe 60W Light Bulbs, White4x4.0 ea",$4.99ea,,$1.25/ 1ea,False,
household_items,,CanaVac LS590 Signature Series Central Vacuum Cleaner | Tangential Bypass Motor Up to 5000 sq ft | with the VPC Ultra Electric Package,CanaVac LS590 Signature Series Central Vacuum Cleaner | Tangential Bypass Motor Up to 5000 sq ft | with the VPC Ultra Electric Package,$899.00ea,,,False,
household_items,,Henkel Pril Dish Liquid Sensitive 500ML-Case of 6,Henkel Pril Dish Liquid Sensitive 500ML-Case of 6,$69.99ea,,,False,
household_items,,Xtricity - Set of 2 Energy Saving LED Bulbs Dimmable 9W Type A 3000K Soft White,Xtricity - Set of 2 Energy Saving LED Bulbs Dimmable 9W Type A 3000K Soft White,$24.97ea,,,False,
household_items,Dawn,"Platinum Dishwashing Liquid Dish Soap, Refreshing Rain Scent","DawnPlatinum Dishwashing Liquid Dish Soap, Refreshing Rain Scent431 ml",$4.29ea,,$1.00/ 100ml,False,
household_items,Sapadilla,All Purpose Cleaner Rosemary & Peppermint ,SapadillaAll Purpose Cleaner Rosemary & Peppermint 739 ml,$9.99ea,,$1.35/ 100ml,False,
household_items,Charmin,Toile Paper Ultra Strong 8=24,CharminToile Paper Ultra Strong 8=248 ea,$14.99ea,,$1.87/ 1ea,False,
household_items,,Costway 4PCS 30 LEDs Solar Motion Sensor Light Outdoor Wireless Solar Powered Wall Light,Costway 4PCS 30 LEDs Solar Motion Sensor Light Outdoor Wireless Solar Powered Wall Light,$65.99ea,,,False,
household_items,Bona,Streak-Free Formula Hard-Surface Floor Cleaner,BonaStreak-Free Formula Hard-Surface Floor Cleaner650 ml,$5.99ea,,$0.92/ 100ml,False,
household_items,,Esteam Upholstery for Synthetic Fibre Prespray 1 Gallon-Case of 4,Esteam Upholstery for Synthetic Fibre Prespray 1 Gallon-Case of 4,$184.99ea,,,False,
household_items,Sylvania,90 W Halogen Flood 25° Par38 Bulbs,Sylvania90 W Halogen Flood 25° Par38 Bulbs2x1.0 ea,$29.99ea,,$15.00/ 1ea,False,
household_items,,Glade Expressions Fragrance Mist Refill Cotton and Italian Mandarin 7 Ounce (Pack of 6),Glade Expressions Fragrance Mist Refill Cotton and Italian Mandarin 7 Ounce (Pack of 6),$22.99ea,,,False,
household_items,Sylvania,Soft White Led 40 W B10 Clear Bulbs,SylvaniaSoft White Led 40 W B10 Clear Bulbs2x1.0 ea,$11.98ea,,$5.99/ 1ea,False,
household_items,,NACECARE HD14 Upright Dual Motor Commercial Vacuum,NACECARE HD14 Upright Dual Motor Commercial Vacuum,$669.00ea,,,False,
household_items,Glade,"PlugIns Scented Oil Refill, Clean Linen, 5 Refills ","GladePlugIns Scented Oil Refill, Clean Linen, 5 Refills 5 ea",$17.99ea,,$3.60/ 1ea,False,
household_items,Lysol,"Toilet Bowl Cleaner, Deep Reach","LysolToilet Bowl Cleaner, Deep Reach710 ml",$5.49ea,,$0.77/ 100ml,False,
household_items,Bio-Vert,Dishwashing Tabs,Bio-VertDishwashing Tabs540 g,$10.99ea,$8.99ea,$1.66/ 100g,True,saleEnds 03/15
household_items,,Resolve Spray 'N Wash Laundry Stain Remover Pre-Treat Trigger 650 ml,Resolve Spray 'N Wash Laundry Stain Remover Pre-Treat Trigger 650 ml,$23.97ea,,,False,
household_items,,Esteam Tuft Guard II 1 Gallon-Case of 4,Esteam Tuft Guard II 1 Gallon-Case of 4,$299.99ea,,,False,
household_items,,Eveready Pygmy 15W SBC Light Bulb (Pack Of 10) (Transparent),Eveready Pygmy 15W SBC Light Bulb (Pack Of 10) (Transparent),$12.31ea,,,False,
household_items,,Karcher B 150 R BP Scrubber #9.512-758.0,Karcher B 150 R BP Scrubber #9.512-758.0,"$29,799.99ea",,,False,
household_items,Febreze,"Air Fresheners, Air Freshener, Linen & Sky, Starter Kit Oil Refill","FebrezeAir Fresheners, Air Freshener, Linen & Sky, Starter Kit Oil Refill26 ml",$8.99ea,,$34.58/ 100ml,False,
household_items,No Name,"Pie Pans, 10""","No NamePie Pans, 10""2x1.0 ea",$4.99ea,,$2.50/ 1ea,False,
