category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
pantry,PC Blue Menu,Five-Bean Medley ,PC Blue MenuFive-Bean Medley 900 g,$3.49ea,,$0.39/ 100g,False,39.0,
pantry,Kitchens of India,Butter Chicken,Kitchens of IndiaButter Chicken335 ml,$5.29ea,,$1.58/ 100ml,False,40.0,
pantry,Tilda,Lime & Cilantro Basmati Rice,TildaLime & Cilantro Basmati Rice250 g,$3.99ea,,$1.60/ 100g,False,41.0,
pantry,Crown,Whole Baby Corn,CrownWhole Baby Corn410 g,$2.59ea,,$0.63/ 100g,False,42.0,
pantry,Jell-O,"Raspberry Jelly Powder Light, Gelatin Mix","Jell-ORaspberry Jelly Powder Light, Gelatin Mix10 g",$1.49ea,,$14.90/ 100g,False,43.0,
pantry,Ginger Goat,"Peach, Basil & Maple Syrup Hot Sauce Peaches N Scream","Ginger GoatPeach, Basil & Maple Syrup Hot Sauce Peaches N Scream148 ml",$11.99ea,,$8.10/ 100ml,False,44.0,
pantry,Colavita,Portuguese Extra Virgin Olive Oil,ColavitaPortuguese Extra Virgin Olive Oil750 ml,$13.49ea,$12.99ea,$1.73/ 100ml,True,45.0,saleEnds 03/15
pantry,Kosa, Glutinous Rice Flour,Kosa Glutinous Rice Flour400 g,$1.59ea,,$0.40/ 100g,False,46.0,
pantry,M'Lord,"Palm Hearts, Diced","M'LordPalm Hearts, Diced398 ml",$4.99ea,,$1.25/ 100ml,False,47.0,
pantry,Caesarstea,Organic Blond Sugar,CaesarsteaOrganic Blond Sugar1 kg,$5.99ea,,$0.60/ 100g,False,48.0,
pantry,PC Blue Menu,Caesar Salad Dressing,PC Blue MenuCaesar Salad Dressing355 ml,$4.99ea,,$1.41/ 100ml,False,49.0,
pantry,Farm Girl,Chocolate Nut Based Keto Granola,Farm GirlChocolate Nut Based Keto Granola300 g,$14.99ea,$11.99ea,$4.00/ 100g,True,50.0,saleEnds 03/15
pantry,Kokuho,Premium Rice,KokuhoPremium Rice2.26 kg,$13.99ea,,$0.62/ 100g,False,51.0,
pantry,President's Choice,White Fondant,President's ChoiceWhite Fondant680 g,$8.49ea,,$1.25/ 100g,False,52.0,
pantry,Post,"Post, Spoon Size Shredded Wheat Original","PostPost, Spoon Size Shredded Wheat Original525 g",$5.49ea,$2.99ea,$0.57/ 100g,True,53.0,saleEnds 03/15
pantry,Quaker,Quick Cook Steel Cut Oats,QuakerQuick Cook Steel Cut Oats709 g,$5.99ea,,$0.84/ 100g,False,54.0,
pantry,No Name,Chocolate Baking Crumbs,No NameChocolate Baking Crumbs400 g,$3.29ea,,$0.82/ 100g,False,55.0,
pantry,Nutrella, Soya Mini Chunks,Nutrella Soya Mini Chunks200 g,$2.79ea,,$1.40/ 100g,False,56.0,
