category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
produce,,"Fresh Apple, Lemon, Ginger, Turmeric Juice","Fresh Apple, Lemon, Ginger, Turmeric Juice1 l",$13.00ea,,$1.30/ 100ml,False,51.0,
produce,Greenhouse,Lime Lemongrass Organic Kombucha,GreenhouseLime Lemongrass Organic Kombucha1000 ml,$9.99ea,,$1.00/ 100ml,False,52.0,
produce,,Ginger & Lime Infused Lemonade ,Ginger & Lime Infused Lemonade 473 ml,$6.00ea,,$1.27/ 100ml,False,53.0,
produce,President's Choice,Ruby and Golden Little Gems,President's ChoiceRuby and Golden Little Gems5 lb bag,$10.99ea,,$0.48/ 100g,False,54.0,
produce,POM Wonderful,100% Pomegranate Juice,POM Wonderful100% Pomegranate Juice1.4 l,$14.99ea,,$1.07/ 100ml,False,55.0,
produce,Marzetti,"Veggie Dip, Ranch","MarzettiVeggie Dip, Ranch340 g",$5.99ea,,$1.76/ 100g,False,56.0,
produce,Greenhouse,"Raw, Organic Juice Genius","GreenhouseRaw, Organic Juice Genius300 ml",$7.99ea,,$2.66/ 100ml,False,57.0,
produce,Greenhouse,Lime Herbal Kombucha,GreenhouseLime Herbal Kombucha340 ml,$4.99ea,,$1.47/ 100ml,False,58.0,
produce,Farmer's Market,Cucumbers 11 count,Farmer's MarketCucumbers 11 count750 g,$8.99ea,,$0.82/ 1ea,False,59.0,
produce,,"Root Harvest Mix (cubed Parsnip, Carrots, Butternut Squash, Yams, Red Onions, Celery)","Root Harvest Mix (cubed Parsnip, Carrots, Butternut Squash, Yams, Red Onions, Celery)622 g",$7.00ea,,$1.13/ 100g,False,60.0,
produce,Renees,Dill Refrigerated Dip,ReneesDill Refrigerated Dip283 g,$5.99ea,,$2.12/ 100g,False,61.0,
produce,,Pearl Onion,Pearl Onion250 g,$2.99ea,,$1.20/ 100g,False,62.0,
produce,,Fresh Orange Juice,Fresh Orange Juice1.5 l,$15.00ea,,$1.00/ 100ml,False,63.0,
produce,,"Veggie Platter, Small","Veggie Platter, Small850 g",$14.00ea,,$1.61/ 100g,False,64.0,
produce,Remedy,Peach Kombucha,RemedyPeach Kombucha700 ml,$4.99ea,,$0.71/ 100ml,False,65.0,
produce,,Dried Turkish Apricots,Dried Turkish Apricots200 g,$3.49ea,,$1.75/ 100g,False,66.0,
produce,Renees,Dressing And Dip Caesar Light,ReneesDressing And Dip Caesar Light42 g,$0.59ea,,$1.40/ 100g,False,67.0,
produce,,Large Mexican Style Beef Taco Salad,Large Mexican Style Beef Taco Salad715 g,$13.00ea,,$1.82/ 100g,False,68.0,
produce,,Brussel Sprouts with Red Onions,Brussel Sprouts with Red Onions500 g,$7.00ea,,$1.40/ 100g,False,69.0,
produce,President's Choice,Mixed Little Gems,President's ChoiceMixed Little Gems0.68 kg,$4.49ea,,$0.66/ 100g,False,70.0,
produce,Bolthouse,Green Goodness,BolthouseGreen Goodness1.54 l,$9.99ea,,$0.65/ 100ml,False,71.0,
produce,,Winter Peppers,Winter Peppers2 ea,$4.99ea,,$2.50/ 1ea,False,72.0,
produce,,Coloured Carrots,Coloured Carrots454 g,$3.69ea,,$0.81/ 100g,False,73.0,
produce,Greenhouse,Ultraviolet Organic Kombucha,GreenhouseUltraviolet Organic Kombucha1000 ml,$9.99ea,,$1.00/ 100ml,False,74.0,
produce,President's Choice,Dressing Caesar,President's ChoiceDressing Caesar44 ml,$0.59ea,,$1.34/ 100ml,False,75.0,
produce,Renees,Mighty Caesar Dressing,ReneesMighty Caesar Dressing42 g,$0.59ea,,$1.40/ 100g,False,76.0,
produce,,Beta Sweet Carrots,Beta Sweet Carrots1 bunch,$5.99ea,,$5.99/ 1ea,False,77.0,
produce,Greenhouse,Organic Booster Lullaby,GreenhouseOrganic Booster Lullaby60 ml,$3.99ea,,$6.65/ 100ml,False,78.0,
produce,Greenhouse,Kombucha Ultraviolet Organic    ,GreenhouseKombucha Ultraviolet Organic    340 ml,$4.99ea,,$1.47/ 100ml,False,79.0,
produce,,Mini Steak and Egg Cobb Salad,Mini Steak and Egg Cobb Salad170 g,$5.00ea,,$2.94/ 100g,False,80.0,
produce,Farmer's Market,Red Grapefruit,Farmer's MarketRed Grapefruit3 lb bag,$6.99ea,,$0.51/ 100g,False,81.0,
produce,,"Mexican Style Beef Taco Salad, Family Size","Mexican Style Beef Taco Salad, Family Size1.285 kg",$19.00ea,,$1.48/ 100g,False,82.0,
